GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
10928       18    9440530    9548106    267      17  8026       2.2187     0.013252
9989        18    9536789    9649605    296      21  7995       2.2292     0.012901
11031       18    9673228    9872553    520      63  7435     0.063557      0.47466
84203       18    9850723    9899272    151      21  7580      0.69688      0.24294
9218        18    9878955    9970018    179      19  7690        1.125      0.13029
147495      18   10419625   10498698    185      23  7608     -0.35599      0.63908
8774        18   10490873   10562766    170       7  7670       1.4245     0.077151
101927376   18   10566291   10615760    121       6  7616     -0.16014      0.56361
63895       18   10660244   11183761   1356      92  7693      -1.2357      0.89171
646000      18   11574557   11620611     28       3  7002     -0.50236      0.69229
2774        18   11654014   11895684    450      30  7579     0.081062       0.4677
57132       18   11816389   11864448     79       5  7623      0.47421      0.31767
65258       18   11873470   11943796    142      21  7217      0.12026      0.45214
3613        18   11946427   12040885    327      25  7328      0.72989      0.23273
342850      18   12058848   12139763    205       8  7731       1.0302      0.15145
1149        18   12219318   12287594     62      11  7148      0.30169      0.38145
84617       18   12273218   12336568    154       9  7587     -0.87821      0.81008
10939       18   12318943   12412275    126       8  7583      -1.2067      0.88622
10650       18   12372895   12442237     99      12  7194     -0.38539      0.65002
56907       18   12436511   12696456    551      19  7905     -0.44389      0.67144
56984       18   12623738   12735739    261      12  7866    -0.086347       0.5344
79959       18   12651748   12737776    191      12  7794      0.13645      0.44573
5771        18   12775477   12919337    268      19  7742       0.6101       0.2709
81929       18   12912983   12997536    138      14  7553      0.51906      0.30186
55125       18   12956352   13135052    329      12  7935      0.55339         0.29
753         18   13183729   13662753    831      81  7464       1.2177      0.11168
125228      18   13653346   13761591    208      16  7769        1.263       0.1033
8731        18   13691659   13774555    148      13  7916        1.263      0.10329
4161        18   13790543   13836861    112      11  7770      0.41608      0.33868
4158        18   13872043   13950535    208      12  8000     -0.38168      0.64865
162655      18   14065989   14167489     84       9  7506     -0.27249      0.60738
388468      18   14501737   14578599      4       1  7472      0.87408      0.19104
374860      18   14713239   14862737    129       6  7184     -0.51372      0.69628
6093        18   18519701   18726812     11       2  7297     -0.85931      0.80492
80000       18   18787203   19115384    113       6  7113      0.73675      0.23064
114799      18   19099242   19215697     79       5  7157      0.38948      0.34846
6632        18   19157260   19220208     47       4  6962     0.091915      0.46338
171586      18   19220858   19319766     77       7  7299      0.39699      0.34569
57534       18   19286290   19460918     91       8  7674      0.18884      0.42511
2627        18   19714404   19792491     39       8  7301     -0.48336      0.68558
64693       18   19983564   20032878     85       8  7690     -0.87736      0.80985
5932        18   20478295   20616451    178       7  7603    -0.035878      0.51431
91768       18   20679528   20850434    171      21  7611      0.55749       0.2886
85019       18   20865977   21052925    246      20  7686     -0.45941      0.67703
8780        18   20997787   21073104    123      12  7421      0.21595      0.41451
29919       18   21048434   21123311    101       8  7569      0.62654      0.26548
4864        18   21076148   21201581    131       7  7560      0.98923      0.16128
147463      18   21169977   21277849     65       6  7233      0.74459      0.22826
3909        18   21234562   21545030    253       8  7399      0.80609       0.2101
125488      18   21537737   21725574    240      25  7224      0.53384      0.29673
26256       18   21683920   21751564     98       6  7485      -1.2528      0.89485
114876      18   21732009   22012846    429      49  7565     -0.27193      0.60716
55364       18   21971609   22043499    156      11  8051      -1.3398      0.90985
59340       18   22005593   22069921    135      17  8030      -1.5912      0.94422
25925       18   22631888   22967214    453      46  7667      0.60352      0.27308
6760        18   23586217   23706176     43       4  7013      0.63972      0.26118
143471      18   23678816   23783319     55       3  7051       0.1143       0.4545
6875        18   23771409   23981649    313      16  8037     -0.29668      0.61665
284252      18   24024874   24272365    441      51  7684    -0.066777      0.52662
361         18   24422007   24480735    111      20  7449      0.92205      0.17825
83539       18   24484554   24800302    612      29  7999       1.0919      0.13744
1000        18   25520930   25792445    347      24  7911       1.7219     0.042546
1825        18   28560052   28657781    197      21  7592      0.28616      0.38738
1824        18   28635938   28717388     88      12  7402      0.21019      0.41676
1823        18   28699199   28777819    197      12  7800      0.56307      0.28669
1828        18   28863052   28947394    214       9  7731     0.028776      0.48852
147409      18   28921740   29003880    138      11  7805      0.75919      0.22387
1830        18   28992732   29068665    161      12  7913       -1.814      0.96516
1829        18   29043027   29138814    212      19  7853       -1.607      0.94597
7276        18   29136730   29188987     71       4  7662       1.7288     0.041919
9331        18   29192209   29341560    222      22  7607       1.0268      0.15225
147407      18   29329659   29375843     75       9  7609      0.27397      0.39205
22878       18   29399136   29558175    334      18  7885     -0.50466       0.6931
54941       18   29563445   29663154    156      20  7122      -1.1973       0.8844
51444       18   29636818   29721524     90       8  7907      0.40003      0.34457
4225        18   29734987   29810367    131      14  7929      0.95013      0.17102
64762       18   29833484   30085447    410      20  7796     -0.64067      0.73913
57565       18   30242634   30388815    253      10  7810      0.15444      0.43863
374864      18   30507225   31055685    660      14  7956      0.87275       0.1914
80816       18   31123541   31341159    316      17  7645      -1.2971       0.9027
8715        18   31421064   31838515    445      30  7869      0.65978       0.2547
1837        18   32038254   32481808    773      20  8005      0.39021      0.34819
10982       18   32521892   32733434    278      18  7725     0.018719      0.49253
84307       18   32785994   32848397     56       7  7855       2.5478    0.0054198
100101467   18   32821023   32905196     87       9  7614       1.2782      0.10058
7572        18   32902178   32959428     79       7  7748       1.7902     0.036708
252884      18   32936661   32992301     78       9  7632       2.3928    0.0083593
125476      18   33022194   33113110    135      14  7721       1.1212      0.13109
2589        18   33172400   33301798    268       8  8148     -0.18201      0.57221
83608       18   33517588   33569250     83       5  8043     -0.75106      0.77369
55197       18   33559787   33682538    194      15  7813      -1.0181      0.84567
55250       18   33674837   33764688    187      14  7964      0.97047      0.16591
25800       18   33678494   33744357    143      11  7982      0.91613       0.1798
55034       18   33732480   33858685    249      33  7897       1.0644      0.14357
80206       18   33842677   34370019    922      66  7845      0.67143      0.25097
25941       18   34349513   34444179    119       5  8076      -1.8905      0.97065
57536       18   34374069   34822095    601       9  8085     -0.91937      0.82105
56853       18   34813003   35181000    662      66  7754      0.69347      0.24401
5289        18   39500165   39672272    172       8  7841       1.1046      0.13467
6014        18   40313183   40730676    619      32  7822      0.84829      0.19814
6860        18   40837857   40892615     50       8  7652      0.45532      0.32444
26040       18   42223849   42658475    581      54  7819     -0.33304      0.63045
8170        18   42757947   43273072   1205      77  7847     -0.37809      0.64732
6563        18   43269088   43342485    293      16  7895     -0.66588      0.74726
284266      18   43370545   43432521     83       7  7581     0.092936      0.46298
57724       18   43417574   43582305    307      17  7577     -0.92801       0.8233
9050        18   43553502   43687250    283      11  7336     -0.67138      0.74901
115106      18   43649298   43718299    167      10  7293     0.074743      0.47021
498         18   43654110   43719199    150      10  7306      0.17053       0.4323
147339      18   43718519   43856955    168       6  7559       0.2766      0.39105
494470      18   43871772   44051159    229      31  7446        0.311       0.3779
125336      18   44046935   44271996    550      54  7764        1.097      0.13632
29906       18   44249081   44372039    257      34  7517      0.57663      0.28209
9063        18   44378900   44535130    239       9  8011      0.72138      0.23534
83473       18   44462565   44638614    251      14  7965      0.40693      0.34203
100506888   18   44532731   44579607     60       6  7827      0.12377      0.45075
728929      18   44538658   44585298     64       6  7809    0.0081181      0.49676
162699      18   44544573   44591449     64       5  7827    -0.018717      0.50747
51224       18   44548943   44596988     74       6  7782     -0.16125      0.56405
84064       18   44623781   44711891    153       8  7471     0.086312      0.46561
51124       18   44671390   44737745    124       7  7442     -0.29184       0.6148
652991      18   44728460   44810554    116       8  7874     -0.73459       0.7687
4087        18   45349466   45492564    145       5  7903      0.70305      0.24101
201501      18   45543043   45970793    969     111  7545       1.0825      0.13951
9811        18   46030427   46399588    751      84  7694     -0.16123      0.56404
4092        18   46436223   46512081    149      26  7057      0.29696      0.38325
54808       18   46557846   47022172    884      19  7822       1.5223     0.063967
497661      18   46997548   47048644    140       9  7841      0.31227      0.37742
100526842   18   46997548   47053935    155       9  7823      0.27311      0.39238
6139        18   47004851   47053935    134       9  7810      0.26846      0.39417
9388        18   47052069   47129278    101      16  7574       0.1368       0.4456
10449       18   47299874   47375306    143      13  7824       1.0059      0.15724
4645        18   47339156   47756542   1084      50  7933       1.1933      0.11637
220136      18   47743563   47827865    136      12  7706      0.89787      0.18463
4152        18   47783252   47843144    102      13  7751      0.27446      0.39186
30827       18   47798713   47849692     95      12  7761       -0.318      0.62476
220134      18   47866392   47930538    124       9  7893      0.68859      0.24554
5596        18   48051484   48268196    386      36  7796     0.061245      0.47558
83876       18   48311490   48386808    193      25  7742     -0.52565      0.70043
4200        18   48370432   48486165    165      10  7951     -0.32518      0.62748
55520       18   48459387   48524491     57       3  7713     -0.29042      0.61425
4089        18   48521583   48621412     55       2  8197      0.16966      0.43264
51320       18   48690920   48759051    108       6  7585      0.61092      0.27063
1630        18   49831542   51072273   2951      76  7733      0.43737      0.33092
8932        18   51667971   51786158    187      17  7926       1.0297      0.15156
11201       18   51760849   51847583    230      14  7903     -0.36713      0.64324
147323      18   51841062   51915943    196      10  7438     -0.62814      0.73505
162681      18   51849284   51918404    182       9  7442     -0.49674      0.69031
284254      18   52223390   52276724     49       4  8138     -0.52122      0.69889
5874        18   52350097   52572747    373      18  7832     -0.31165      0.62235
80323       18   52558740   52661739    208      15  7961        1.469     0.070922
6925        18   52879562   53338252    396      31  7892      -1.7041      0.95581
9352        18   54260053   54340920     99       5  7909      0.39166      0.34766
23335       18   54283590   54707036    559      29  7946     -0.43318      0.66756
284257      18   54779293   54827639    104      11  7745     -0.27696      0.60909
51046       18   54984721   55046162     69       5  7476      0.73752       0.2304
9480        18   55067917   55168530    159      17  7481       1.3156     0.094155
2235        18   55202073   55288969    194      27  7750     -0.80674      0.79009
4677        18   55257888   55324177    167      22  7861      -1.0293      0.84832
100505549   18   55262534   55346508    227      29  7817     -0.78159      0.78277
5205        18   55303658   55505327    476      53  7602     -0.44457      0.67168
23327       18   55676580   56078772    883      61  7821      0.10313      0.45893
115701      18   56138479   56331189    541      49  7777     0.043745      0.48255
10892       18   56303618   56427371    208      21  7762      0.60055      0.27407
101927322   18   56327241   56373761     81      10  7791      0.71734      0.23658
55205       18   56494832   56663709    230      20  7577      0.45652      0.32401
90701       18   56771709   56836069    176      12  7625      0.32531      0.37247
2922        18   56852400   56908003     92      15  7559      -1.5333       0.9374
30062       18   56924267   56975625    158      17  7893      -0.5985      0.72525
339302      18   56952634   57020881    179      16  8002     -0.93066      0.82399
3998        18   56985055   57061508    211      15  8069      -1.0318      0.84892
147372      18   57088171   57399860    797      59  7765     -0.86346      0.80606
5366        18   57532153   57581538     81      11  7532     -0.11142      0.54436
4160        18   58028564   58075001     47       6  7821     -0.82665      0.79578
28316       18   58965815   59247123    374      65  7538     -0.59571      0.72431
220441      18   59465300   59596634    396      33  7817   -0.0020847      0.50083
23556       18   59701457   59889289    530      14  8065      -2.3342      0.99021
57614       18   59819506   59984355    419      16  8160       -3.034      0.99879
8792        18   59957520   60064943    297      28  7732      -1.6581      0.95135
54877       18   60155658   60264942    200      20  7905      -2.0315       0.9789
23239       18   60347672   60657676    350      15  7960       1.0647       0.1435
596         18   60780579   61022011    338      48  7589       1.2931     0.097982
2531        18   60984971   61069506    116      14  7615       2.1965     0.014028
9525        18   61046423   61124752    134       6  7969      0.79417      0.21355
5268        18   61109144   61182318    241      17  7704     -0.64845      0.74165
89777       18   61188393   61244336     74       3  7586      -1.4362      0.92453
5275        18   61219431   61276433    100       3  7305     -0.70551      0.75975
6318        18   61294493   61346502     42       4  7674      0.62341      0.26651
6317        18   61312431   61364259     61       6  7732      0.63824      0.26166
89778       18   61335194   61401123    199       9  7646    -0.049942      0.51992
8710        18   61385281   61482610    219      16  7580      -1.1133      0.86722
5055        18   61519939   61581124    142       2  7793     -0.34684      0.63564
5273        18   61540224   61612948    189       3  7764      -0.4289        0.666
284293      18   61581588   61637646    107       4  7677     -0.74952      0.77323
5271        18   61602263   61666608    107      13  7692      -1.2226      0.88926
1005        18   63382488   63558175    334      12  7919     -0.34932      0.63658
28513       18   64158320   64306375    270      18  7951       -1.754      0.96028
92126       18   65163819   65218967    103      15  7775    -0.031341       0.5125
54495       18   66330925   66417535     71       3  7270       0.1319      0.44753
79839       18   66347466   66766517    575      38  7485      -1.8572      0.96836
220164      18   67033284   67526323   1232      93  7802      0.94107      0.17333
10666       18   67520192   67659412    122      11  7915      0.30718      0.37935
25914       18   67661040   67907962    118      11  7132       1.5644     0.058859
9306        18   67921137   68007435    218      26  7655     -0.79751      0.78742
220158      18   68287755   68353093     73       8  7213      0.19232      0.42375
147381      18   70193915   70246723     67       6  7252       0.9274      0.17686
81832       18   70399549   70569828    407      32  7764       1.3324     0.091364
100505797   18   70500047   70558634     84      13  7273       1.0953      0.13669
201456      18   71730588   71850100    203      10  7649     -0.15397      0.56118
29090       18   71780746   71836204     90       5  7845     0.095026      0.46215
1528        18   71910527   71994251    269       8  8098      0.91256      0.18074
644041      18   71948110   72036422    259       8  8023       1.4786     0.069627
125704      18   72092963   72160070    111      17  7711     -0.48252      0.68528
55748       18   72128500   72200689    137      15  7866      0.91869      0.17913
84735       18   72166692   72262261    195      33  7664       1.8369     0.033112
55628       18   72230106   72787628    747      31  7872      0.85027      0.19759
10194       18   72887710   73011905    241      27  7831     -0.72649      0.76623
284273      18   72899278   72956281     95      15  7774     -0.94421      0.82747
284274      18   73111827   73174589    124       9  7804         0.11       0.4562
9658        18   74059637   74242146    245      28  7421      0.21944      0.41315
101927989   18   74164915   74215874     83      14  7249      0.21956      0.41311
400658      18   74172477   74220045     76      14  7201      0.25434      0.39962
7776        18   74500149   74692688    273      13  7839      0.87072      0.19195
4155        18   74680789   74879774    580      74  7441      -1.0401      0.85086
2587        18   74927008   74992098    202      22  7792      0.24096      0.40479
27164       18   76705275   76769770    123      15  7513      -1.2567      0.89558
374868      18   76794394   77148283    766      15  7983     -0.81118      0.79137
100996274   18   76869758   76916912    117       8  8105     -0.51545      0.69688
4772        18   77120772   77299323    480      36  7363    -0.078435      0.53126
9150        18   77404801   77524510    273      10  7911      0.51337      0.30385
26251       18   77588668   77669816    140      10  7789     -0.14632      0.55817
80148       18   77652420   77746664    148      13  7534      -1.0553      0.85436
440498      18   77689582   77740822    111      10  7695      -1.3999      0.91923
10907       18   77722867   77783546    123       9  7965      -1.1855      0.88209
79863       18   77759346   77820652    175      12  7990        -1.34      0.90988
22850       18   77831915   77908229    211      15  7597      -1.0143      0.84478
84552       18   77905115   78040397    214      17  7784     -0.38121      0.64848
101928344   19     213866     274827     28       2  7187      0.98796      0.16159
8612        19     271040     326435    118       9  7526      0.22086       0.4126
101929060   19     291450     339505    141       8  7732    0.0084723      0.49662
54531       19     295575     379791    205      14  7660     -0.56867      0.71521
51298       19     351750     411688     50      11  7242     -0.27802       0.6095
126567      19     395443     444170     34       7  6945     -0.54875      0.70841
25759       19     406583     495996     64      11  6711      0.13568      0.44604
284451      19     453346     509983     28       7  6658      0.15825      0.43713
8174        19     461487     515343     21       5  6748     0.013194      0.49474
91978       19     472497     529654     13       4  6665     -0.34467      0.63483
997         19     496720     552087     25       5  6364     -0.18808      0.57459
3004        19     509034     559920     23       5  6278    -0.036907      0.51472
682         19     536277     593493     24       5  6240        1.157      0.12363
610         19     554893     627159     19       4  6656       1.0548      0.14575
27006       19     604901     653824     30       5  6726     -0.71581      0.76295
5442        19     607223     668665     40       8  6694     -0.61536      0.73084
55658       19     637526     698313     85      13  6620       1.9894     0.023327
10272       19     641389     693392     81      13  6619        2.021     0.021638
5064        19     673953     758330     87      13  6629       1.8606     0.031402
400668      19     675546     730462     72      10  6624       1.9808     0.023809
126353      19     715910     774318     23       5  6676      -2.3375      0.99029
5725        19     762392     822327     60       9  6614       1.7563     0.039515
566         19     792831     842017     72      10  6642       1.7063     0.043979
79948       19     802488     856952     58      10  6654       1.4452     0.074203
5657        19     805985     858175     48       9  6598       1.3845     0.083109
1991        19     815989     866246     39       9  6590      0.65087      0.25756
1675        19     824665     873624     34       7  6697     -0.40077      0.65571
10025       19     857961     928218     47       5  7160       -2.124      0.98316
84634       19     882342     931015     20       4  7399      -1.5016       0.9334
91300       19     886503     948225     19       5  7104      -1.4495       0.9264
1820        19     890733     982816     38       6  6714      -0.2451      0.59681
57418       19     949328    1004569     73       8  6721       1.9555     0.025263
116444      19     965437    1019723    109      13  6738       2.1497      0.01579
1265        19     991274    1049064    107      15  6658       1.8778     0.030207
91304       19     999650    1056173    106      15  6728       1.4924     0.067791
10347       19    1005102    1075571    129      19  6835      0.83437      0.20204
23526       19    1030922    1096627     93      16  6934      -1.1227      0.86921
2879        19    1068936    1116787     93      16  7050     -0.82231      0.79455
5434        19    1076578    1130391    107      13  7177     -0.37501      0.64617
22904       19    1097633    1209282     99      11  7168      0.61587      0.26899
6794        19    1170798    1238434     33       6  6517       1.9459     0.025835
513         19    1206749    1254824     26       3  6517       1.7857     0.037071
90007       19    1213552    1269142     29       4  6608       1.5402     0.061753
255057      19    1218059    1272990     32       4  6644       1.5542     0.060073
1153        19    1234267    1284809     21       4  6728       1.1497      0.12514
55009       19    1240520    1289243     15       2  6830       1.2481        0.106
1943        19    1251153    1311430     16       2  6807      0.72016      0.23571
84939       19    1319976    1388430     71       9  7429     -0.70493      0.75957
374291      19    1348526    1405588     76       9  7399     -0.67529      0.75025
26528       19    1372584    1445683     44       8  7077     -0.43808      0.66933
2593        19    1387025    1436569     24       4  7033     -0.18056      0.57164
6209        19    1403363    1450494     17       3  6886      0.45725      0.32375
10297       19    1411269    1483243     27       5  6863      0.13683      0.44558
92840       19    1456165    1507924     37       3  6612       1.2991     0.096963
148223      19    1463200    1514555     37       3  6612       1.2991     0.096963
54760       19    1471427    1525886     53       6  6602       1.1298      0.12927
126520      19    1489073    1545455     60       9  6619       1.0072      0.15691
339366      19    1495017    1548188     48      10  6638      0.68568      0.24646
399664      19    1544668    1603057     19       3  6884      0.69205      0.24445
53615       19    1566670    1627760     21       2  6880      0.18735      0.42569
10975       19    1587154    1640483     19       2  6860     -0.23847      0.59424
6929        19    1599289    1687328     37       7  6730     -0.25411       0.6003
390874      19    1718662    1785444     23       4  6726      -1.7749      0.96205
148229      19    1772074    1847275     64       8  7336      0.91169      0.18097
57455       19    1805245    1883520    117       9  7335      0.66116      0.25426
83855       19    1842398    1898564     77       7  7255      0.19361      0.42324
81926       19    1866975    1920518     75       9  7142        1.777     0.037783
113178      19    1870213    1936012     95      13  7089       1.6153     0.053124
113179      19    1870371    1923446     74       9  7133       1.7964     0.036219
1455        19    1906148    1991337    162      17  6913       1.0224       0.1533
55643       19    1975437    2050702     74      12  6888       0.2817      0.38909
2872        19    2027470    2086243     56      12  6560       0.3867      0.34949
126308      19    2061031    2131501     82       8  6687       -1.986      0.97648
113177      19    2061422    2109586     40       8  6687      -2.1425      0.98392
8943        19    2090987    2186556    146      10  7298      -1.1528       0.8755
84444       19    2129148    2242577    142       9  7389      -0.8096      0.79091
8175        19    2201816    2258678     46      10  6736     -0.71341       0.7622
268         19    2214113    2262072     35       8  6684     -0.44665      0.67244
55111       19    2223149    2272703     43       8  6637      0.24865      0.40182
4946        19    2234520    2283487     53       8  6599      0.41298      0.33981
126306      19    2242250    2291422     50       7  6576      0.53203      0.29735
374872      19    2264631    2317181     61      10  6550      0.45451      0.32473
645191      19    2279774    2343156     81      12  6747      0.53954      0.29476
56928       19    2293629    2365100    119      12  6736      0.35572      0.36102
51690       19    2311520    2363614    104      10  6751      0.47642      0.31689
360200      19    2346507    2436480    186      21  6843     -0.94606      0.82794
26517       19    2415622    2462914     83       7  7040     -0.91358      0.81953
84823       19    2418163    2491966    113      13  7036     -0.20881       0.5827
4616        19    2441123    2488257     54      10  6742      0.66374      0.25343
101929097   19    2501216    2548569    100      13  7035      -1.4917      0.93211
2788        19    2501218    2737746    301      40  7032     -0.83835      0.79908
148252      19    2704565    2756390     45       4  7034     -0.44481      0.67177
29985       19    2719925    2775074     49       3  6912     -0.29415      0.61568
6449        19    2744711    2818363     84       3  6947     -0.37765      0.64715
7064        19    2750464    2823599     79       3  6953     -0.42203       0.6635
115196      19    2784872    2846733    121      13  7338      0.46546       0.3208
148254      19    2806433    2870472    157      14  7562      0.96512      0.16724
80032       19    2832333    2888515    120      11  7707      0.98281      0.16285
126295      19    2865896    2928641    111       6  7366     -0.30533      0.61994
101928631   19    2905631    2962514     80       9  7063     -0.40519      0.65733
58492       19    2923216    2979969     37       8  6757      0.42473      0.33552
79816       19    2942536    3005182     58      12  6964     -0.60755      0.72826
7089        19    2987636    3082846     90      14  7205     -0.33566      0.63144
166         19    3042908    3097964      8       4  6812      0.46067      0.32252
2767        19    3059408    3131468     71       7  7221       1.0201      0.15384
2769        19    3101191    3173766    130      20  7144      0.32552      0.37239
8698        19    3143250    3190335     87      15  7030      -1.2309      0.89083
56926       19    3150875    3219573    150      17  7021      -1.4916       0.9321
60680       19    3189701    3307074    213      21  7128     -0.57425       0.7171
4782        19    3324561    3479215    143      23  6790      0.57617      0.28225
284422      19    3464405    3515540     41       5  6721       1.6314     0.051404
51343       19    3471261    3546755     83       7  6931        1.397     0.081202
83475       19    3480819    3535938     60       6  7010       1.5284      0.06321
100128569   19    3503674    3554121     58       5  7068       1.0828      0.13944
126321      19    3528263    3592582     58      10  6827        1.703     0.044286
10362       19    3537936    3589081     34       7  6655       1.9205     0.027397
126326      19    3550557    3603539     49       9  6547       2.3211      0.01014
6915        19    3584504    3641831    113      10  7437       1.8574     0.031628
58509       19    3600626    3661813    131      10  7563       1.7304     0.041782
23396       19    3620179    3735484    154      21  7364       1.2884     0.098804
27134       19    3673335    3760811    120      20  7110     0.068992       0.4725
116541      19    3727665    3777563    120      18  7194      -0.4166      0.66151
9546        19    3740771    3796673     90      16  7289     -0.39365      0.65308
84839       19    3759087    3807219     47       8  7302     -0.42254      0.66368
4145        19    3767967    3836810     95      13  7639     -0.15222       0.5605
23217       19    3794022    3904027    170      13  7881      0.20661      0.41816
85300       19    3845618    3938080    110      15  7573      0.97898       0.1638
27231       19    3898101    3952414     34       6  6772       1.9517     0.025487
1613        19    3948451    4006097     49       8  6919      0.28558       0.3876
1938        19    3966054    4020477     64       6  7313      0.78901      0.21505
51588       19    3972749    4048067    109       8  7156      0.33137      0.37018
51341       19    4035216    4101816     52       7  6760     -0.67314      0.74957
5605        19    4080319    4159126     92      12  6752     -0.45993      0.67722
84699       19    4118598    4183051     67       8  6902     -0.49369      0.68924
170961      19    4147665    4234811     92      12  6823     -0.82858      0.79633
51548       19    4164106    4217596     83      11  6872     -0.85833      0.80465
10148       19    4194540    4247525     74       9  6852     -0.64832      0.74161
55702       19    4212111    4279085     90       4  7449     -0.37241      0.64521
56961       19    4243598    4300720     92       6  7339     -0.23096      0.59133
79187       19    4269591    4333843     77      15  6772       1.0871      0.13851
126259      19    4282224    4337428     81      15  6905      0.93164      0.17576
84954       19    4308524    4370083     92      14  7253      0.45919      0.32305
55620       19    4314040    4377783     84      12  7313      0.25593        0.399
6455        19    4350364    4435565    104       6  7749      0.56614      0.28565
10036       19    4367660    4453394    113       6  8006       0.5209      0.30122
80700       19    4435003    4492791    117      13  7244     0.058043      0.47686
84717       19    4437255    4512223    147      15  7111    -0.029161      0.51163
729359      19    4492192    4553529     56       9  6985    -0.011149      0.50445
440503      19    4512543    4570208     30       4  7268      0.36634      0.35706
116844      19    4527227    4575036     33       7  7103     -0.38964       0.6516
10501       19    4532600    4594771     71      12  7031      -1.6231      0.94772
126282      19    4604527    4665580    122      16  7003     -0.39612      0.65399
100131094   19    4644294    4695960     87       6  7495      0.69898      0.24228
56005       19    4647557    4705415     89       6  7546       0.7184      0.23625
91039       19    4665239    4758855    118      15  7328     0.023375      0.49068
55527       19    4756728    4805571    106      12  7578     -0.55377      0.71013
148022      19    4805936    4866754    108      18  6744      0.16285      0.43532
10226       19    4828346    4902780    108      22  6635      0.64063      0.26088
29128       19    4874510    4972165    145      20  7363       1.6169     0.052955
645432      19    4880449    4937879     76      11  7486       0.1941      0.42305
23030       19    4934123    5163609    533      26  7865       1.9851     0.023567
5802        19    5195514    5375814    346      51  7104      0.56029      0.28764
148066      19    5420426    5466867     68      14  6819     -0.21431      0.58485
9667        19    5577007    5657991     68      10  7790       2.1086     0.017491
6294        19    5588046    5678489     58      10  7801       2.2929     0.010928
374875      19    5645776    5698534     31       6  7828       2.0126     0.022079
25873       19    5655272    5701678     33       6  7698       1.9415       0.0261
125988      19    5668425    5715911     45       7  7439       2.0821     0.018668
9361        19    5681845    5755463     67      10  7147       1.4865     0.068579
257062      19    5685688    5788742     93      14  7049       1.0849      0.13899
163154      19    5772971    5819776     54       4  6764     -0.43433      0.66798
56931       19    5775151    5826249     72       7  6802     -0.63738      0.73806
4902        19    5788818    5838335     68      12  6782       -1.228      0.89027
2528        19    5820637    5874764     68      13  6900      -1.0946      0.86315
2525        19    5832899    5886485     89      15  7018      -1.1065      0.86573
2527        19    5855837    5905551    119      11  7339     -0.75847      0.77592
400673      19    5869852    5920263    143      12  7469      -1.0365      0.85002
828         19    5878659    5926222    116      11  7607      -1.1489       0.8747
126328      19    5881287    5939024    116      10  7652      -1.3338      0.90886
8498        19    5906150    6013320    117      12  7772      -1.1212      0.86891
5990        19    5983175    6145664    169      12  7893      0.76723      0.22147
81616       19    6100654    6203113    103       6  8005      0.36458      0.35771
4298        19    6200392    6314959    103       5  7787      0.34081      0.36662
125981      19    6296510    6368640     96       7  6761      -1.5294      0.93691
8192        19    6326463    6378915     92       5  6768     -0.35356      0.63817
84266       19    6337444    6385261     87       5  6867     -0.13978      0.55558
390877      19    6361362    6422415    112      10  7052      0.14932      0.44065
5623        19    6365305    6410860     97       8  7103      0.16051      0.43624
2962        19    6369580    6428291     98       9  7040      0.18824      0.42534
8570        19    6403115    6459822     42       6  7049       1.1621       0.1226
284427      19    6416048    6468790     31       5  6754       1.4644     0.071542
79085       19    6426092    6495232     38       8  6681        1.218      0.11162
92359       19    6428788    6477232     31       6  6767       1.2721      0.10166
79958       19    6457218    6516798     25       7  6664     -0.19211      0.57617
10382       19    6484330    6537595     23       6  6879     -0.28967      0.61396
8744        19    6496010    6545939     25       6  6942     -0.44314      0.67117
970         19    6572969    6626163    151      14  7249    -0.093825      0.53738
8740        19    6651264    6705599    132      17  7333  -0.00055517      0.50022
718         19    6667846    6755662    149      20  7267     -0.39265      0.65271
9322        19    6704693    6761529     51      12  7217      -1.2669      0.89741
56927       19    6719925    6772633     64       8  7591     -0.46296       0.6783
7409        19    6737679    6867377    210      21  7631      -1.3042      0.90392
10045       19    6742171    6802531    148      11  7895     -0.83008      0.79675
2015        19    6852560    6950464    357      18  7497     -0.13659      0.55432
284428      19    6995594    7043022      3       1  7730      0.52171      0.30094
653656      19    7027755    7075184     23       4  7608        -1.49      0.93189
79230       19    7034471    7097979     58       7  7644      -1.2498      0.89432
653657      19    7046216    7093645     57       7  7667      -1.2714      0.89821
3643        19    7102266    7329011    442      39  7594    -0.035842       0.5143
23370       19    7385481    7547371    280       9  7530      0.66592      0.25273
374877      19    7527445    7583336     78      12  6792     -0.59949      0.72558
92960       19    7531756    7590884     75      11  6798     -0.96484      0.83269
140467      19    7545169    7595911     57       9  6923      -1.0914      0.86245
57192       19    7552496    7608895     55       8  6935     -0.91748      0.82056
10908       19    7564033    7636653    171      18  7325     -0.51175      0.69559
57662       19    7625774    7693196    145      14  7322     -0.75955      0.77624
100131801   19    7659671    7706510     91       7  7578     -0.43002      0.66641
6813        19    7666987    7722760     84       6  7613      -0.6907      0.75512
56949       19    7674411    7729439     78       6  7717     -0.60976      0.72899
126006      19    7686501    7736282     59       4  7733     -0.56557      0.71416
56729       19    7698972    7745340     24       2  7356     -0.16763      0.56656
199675      19    7706943    7754719     13       4  6562      0.19003      0.42464
126003      19    7710707    7757748     35       2  6832         1.07       0.1423
2208        19    7743643    7802036    128      13  7193       1.1093      0.13366
