GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
116179      15   43558479   43629453     78       5  7485      0.44497      0.32817
161823      15   43587872   43656096    100       6  7331      0.72232      0.23505
9836        15   43609974   43657820     79       5  7325      0.69517      0.24347
27229       15   43628257   43708258    109       6  7164      0.86647      0.19312
146050      15   43640370   43698226     69       5  7255      0.75295      0.22574
7158        15   43685262   43837707    166       7  7292       0.6575      0.25543
4130        15   43768165   43833818     54       4  7348       0.3812      0.35153
9677        15   43815660   43917451     50       5  7352      0.45906       0.3231
1159        15   43850055   43901604     12       2  7491      0.83888      0.20077
161497      15   43881685   44037286     86       5  7638      0.97464      0.16487
117155      15   43912772   43976039     44       4  7728      0.81727      0.20689
548596      15   43950084   44001420      6       2  6941       1.5274     0.063329
2923        15   44003326   44074804     61       4  7509       1.0625      0.14401
10169       15   44034294   44098287     59       4  7519      0.95123      0.17074
80237       15   44054798   44104502     46       4  7546      0.78088      0.21744
25764       15   44057619   44104787     43       4  7564      0.72465      0.23433
619189      15   44076372   44127295     53       4  7789      0.49088      0.31176
79968       15   44084112   44170617     86       4  7942      0.24058      0.40494
4236        15   44086733   44151951     67       3  7948      0.30527      0.38008
84978       15   44152962   44522429    248      12  7346       1.0131      0.15551
113201      15   44545909   44717959      8       3  7146     -0.99015      0.83895
51496       15   44684579   44829455     24       7  7422     -0.82483      0.79527
8669        15   44794266   44865001     17       5  7423     -0.72213      0.76489
80208       15   44844894   44990876     16       4  7305     -0.43437      0.66799
197135      15   44947930   45005894      7       3  7559     -0.56943      0.71547
567         15   44968685   45020357     34       4  7952     -0.98731      0.83826
140691      15   44993314   45070027    111       6  7887     -0.73687       0.7694
145645      15   45213900   45281421     38       2  6592     -0.27682      0.60904
6652        15   45280302   45377287     42       3  7422      0.62947      0.26452
405753      15   45371523   45420304     28       2  6469      0.53382      0.29673
50506       15   45374851   45441537     50       7  6788      0.67912      0.24853
53905       15   45387192   45467776     97      11  7309      0.70041      0.24183
90527       15   45399564   45457075     62       9  7446      0.93148       0.1758
90525       15   45449412   45528373    142       5  7495       0.6795      0.24841
9153        15   45509428   45578132    218       7  7224      0.28219       0.3889
2628        15   45643322   45705980     96       3  7211      0.19126      0.42416
79029       15   45659514   45723617     74       4  7394      0.58692      0.27863
84419       15   45687727   45735647     44       5  7500      0.86017      0.19485
7782        15   45764676   45850005     48       5  7625      0.56507      0.28601
26258       15   45844417   45911909     56       3  7420     0.093817      0.46263
58472       15   45888346   45993492    299      27  7593     -0.96435      0.83256
80031       15   47441403   48076420   1155      41  7726       1.3125     0.094675
283652      15   48378169   48444926      1       1  7059      -2.0415       0.9794
6557        15   48463498   48606275     78       2  7383       1.1649      0.12202
1854        15   48588215   48645570     49       2  7562      0.84458      0.19917
2200        15   48690503   48972985    303       8  7817       1.8218     0.034245
22995       15   49020135   49139092    132      14  7878       1.1156      0.13229
399694      15   49105934   49290641    271      33  7725     -0.11099      0.54419
23741       15   49135290   49182380     63       9  7789     0.025645      0.48977
9728        15   49270835   49373760    118      10  7771      0.83323      0.20236
9318        15   49407471   49482854    125       9  7994       1.6335     0.051181
2585        15   49412974   49669955    388      11  8048       1.6524     0.049226
196951      15   49608822   49948128    633      16  8020       1.8574     0.031629
2252        15   49680375   49789523    192      14  8060       1.4804     0.069387
56986       15   49878226   49947333     77       9  7879       1.0208      0.15367
79895       15   50140435   50446419    657      43  7843     -0.94934      0.82878
11001       15   50439393   50538589    285      20  7836      -1.6866      0.95416
3067        15   50524144   50593162    125      16  7836     -0.26106      0.60298
2553        15   50559389   50682605    221      11  7633      0.95371      0.17012
9101        15   50681579   50803280    188      10  7852      0.38307      0.35083
373509      15   50782759   50873902    176      10  8050     -0.99527       0.8402
54822       15   50839351   51014012    382      12  8056      -1.2194      0.88866
84888       15   50989730   51092910    216      13  7932     -0.63894      0.73857
23431       15   51165780   51308097    254       9  7986     -0.28068      0.61052
388121      15   51338798   51432473    140      13  8134      0.35316      0.36198
1588        15   51490254   51665795    343      23  7900      -2.1078      0.98248
342035      15   51598713   51710210    209      21  7695       -1.283      0.90025
23312       15   51729921   51950030    311       5  8084      0.11119      0.45573
29106       15   51938550   52023223    120      11  7922      0.25219      0.40045
256586      15   52005261   52078650    147       7  7844      0.58683      0.27866
29767       15   52008758   52118560    201       7  7924      0.68182      0.24767
29766       15   52086825   52214335    198       4  8069      0.70163      0.24146
123169      15   52220222   52298995     83       2  7927      0.14302      0.44314
5597        15   52261377   52368462     51       6  7265    -0.073126      0.52915
10017       15   52391490   52439972     69       7  7513     -0.37374       0.6457
10681       15   52403123   52518565    176      12  7593      0.16528      0.43436
55930       15   52474515   52622995    151      21  7126       2.4023    0.0081456
4644        15   52589480   52856247    551      11  7789      0.14615       0.4419
10776       15   52829384   52896436     91       7  7530       -1.774      0.96197
56204       15   52863518   53006569    160      12  7689      -1.3213       0.9068
3175        15   53039160   53117209    106      13  7637     -0.13115      0.55217
101928499   15   53082363   53132139     61       6  7539     -0.15123       0.5601
256764      15   53795938   54090075    688      30  7860     -0.63597       0.7376
440279      15   54235557   54930806   1839      78  7853     -0.26599      0.60488
51187       15   55463512   55524231    201      10  7676       1.8103     0.035121
5873        15   55485164   55617034    296      21  7535       1.2699      0.10206
9488        15   55576133   55657906    130      12  7294     -0.76727      0.77854
9236        15   55637421   55735708    229      10  7717     -0.74263      0.77115
145788      15   55665723   55720910    146       7  7850     -0.74156      0.77082
161582      15   55699953   55835432    244      20  7645      -0.5159      0.69704
26108       15   55826805   55916050    181      15  7550    -0.061365      0.52447
283659      15   55893738   56070847    395      19  7696      0.46222      0.32196
4734        15   56109120   56320835    618      19  7986       1.4813      0.06926
64864       15   56369479   56570728    419      12  8044      0.76726      0.22146
374618      15   56501207   56749032    435      13  7934      0.37825      0.35262
55329       15   56710929   56792335    120      12  7670      0.36981      0.35576
54816       15   56912374   57061279    154       6  7800     -0.85479      0.80367
6938        15   57175833   57590716    546       9  7677      -0.7336       0.7684
84952       15   57633703   57852925    625      54  7613     -0.81998      0.79389
100820829   15   57849102   57987562    354      24  7796     -0.15437      0.56134
145781      15   57849102   58019755    383      27  7729     -0.24809      0.59797
81488       15   57963901   58019753     36       6  7047     -0.35031      0.63695
8854        15   58235622   58393121    285       9  7789       1.2368      0.10808
366         15   58395374   58488110    153      16  7742      0.24598      0.40285
101928635   15   58495734   58577179    217      25  7417      0.28646      0.38726
3990        15   58667953   58871073    421      50  7554      0.11007      0.45618
102         15   58877403   59077177    219      10  7419      -1.4409      0.92519
54629       15   59028393   59159754    165      11  7530      -1.1651      0.87801
79811       15   59161244   59261323    109      10  7527       1.1015      0.13535
54778       15   59244865   59399618    227      12  7586       1.0649      0.14345
9133        15   59362284   59427244     82       3  7574      0.81048      0.20883
4643        15   59418168   59700071    498      43  7497     -0.18473      0.57328
92483       15   59464015   59510787     81       6  7717     0.056872      0.47732
145773      15   59695372   59825751    238      20  7734        1.054      0.14595
9245        15   59868982   59922210     89      10  7523     -0.16394      0.56511
2958        15   59920261   59984737    153       3  7559     -0.73484      0.76878
663         15   59941345   60016728    185       5  7643     -0.91305      0.81939
27023       15   60261421   60308142     74       9  7672       -1.147       0.8743
302         15   60629350   60725185    176      22  7829       1.3359     0.090788
79664       15   60701808   60806359    135       9  8032       0.2615      0.39686
6095        15   60770483   61556502   1490     156  7619      0.17116      0.43205
54832       15   62134588   62387664    428      10  7999       1.2533      0.10504
145741      15   62324176   62373116     93       6  8052       1.1108      0.13332
388125      15   62445734   62493359     77       9  7606      0.55627      0.28901
83660       15   62647769   63146830    741      78  7581      0.35016      0.36311
7168        15   63299838   63374114    220      20  7761       1.9727     0.024265
114294      15   63378999   63444260    178      10  7728     -0.45891      0.67685
51065       15   63435539   63484741     74       9  7482      -1.4443      0.92567
51762       15   63446728   63569975    141      12  7576     -0.89005      0.81328
83464       15   63534749   63611325     90      10  7644       -0.638      0.73826
771         15   63605730   63709326    126      16  7333     -0.74134      0.77076
9960        15   63761710   63896839    243      21  7287       -1.978      0.97604
283807      15   63854327   63904627     72       8  7639      -1.9232      0.97277
8925        15   63890817   64161148    449      16  7605       -1.657      0.95124
23604       15   64189235   64398614    344      18  7658     -0.34776      0.63599
6642        15   64351275   64446433    113       6  7340       1.0857      0.13881
84191       15   64354761   64421207     78       5  7265      0.97713      0.16425
79856       15   64408899   64459680     59       5  7251       1.4703     0.070745
5479        15   64438014   64490354     44       3  6988       1.6492     0.049557
53944       15   64447716   64700968    207       7  7332       1.4018     0.080494
9325        15   64645003   64757502     76       4  7428       1.0748      0.14122
9768        15   64647193   64714914     53       4  7456       1.1244      0.13043
23060       15   64756619   64988267    214       7  7260      0.68076      0.24801
4947        15   64969773   65030462     69       4  7180      0.60626      0.27217
348093      15   65022093   65102770     60       4  7461      0.94488      0.17236
80119       15   65097831   65152867     76       3  7354      0.61129       0.2705
80301       15   65099082   65170201    104       5  7266      0.39155      0.34769
348094      15   65169095   65261042    107      11  7352      0.57437      0.28286
51324       15   65245363   65317251     63       2  7620       1.6862     0.045878
123263      15   65283850   65356977     64       6  7628        2.026     0.021382
123264      15   65302708   65355734     45       5  7566       1.9972     0.022901
51285       15   65327919   65395707     57       6  7813       1.3101     0.095075
390594      15   65334154   65382276     49       5  7772       1.2362      0.10819
390595      15   65375108   65440985     16       1  7895      0.42797      0.33434
10081       15   65399717   65461174     16       2  8100       0.9154      0.17999
10845       15   65432784   65512563     53       5  7855      0.24702      0.40245
8483        15   65478337   65538840     68       6  7787      0.49059      0.31186
54956       15   65540436   65614212    145       8  8055        0.977      0.16428
9543        15   65609465   65705378    111      17  7396       1.3716     0.085102
57722       15   65663825   65750410    113      12  7347      -1.0582      0.85502
54878       15   65724805   65845040    194       9  7887     -0.43108       0.6668
51495       15   65787804   65880693    143       7  7924     -0.21978      0.58698
81556       15   65861095   65938627    104       5  7433     -0.24986      0.59865
9187        15   65868618   65963334    118       6  7371     -0.30618      0.62027
10260       15   65942954   66119631    233       8  7712     -0.12409      0.54938
8766        15   66126629   66194329     82       7  7460     -0.08216      0.53274
84465       15   66177634   66581075    850      71  7745     -0.60815      0.72846
115752      15   66550633   66636236    183      19  8075      -1.1102      0.86654
54962       15   66619008   66714074    194      16  8136     -0.60893      0.72872
5604        15   66644182   66793882    313      14  8102     -0.58653      0.72124
55055       15   66762431   66851823    183      14  7954     -0.56984      0.71561
10302       15   66772666   66825146    100      10  8000     -0.84259      0.80027
6124        15   66781653   66851870    149      12  7922     -0.57454       0.7172
197021      15   66829806   66893317    202      23  7638      0.19225      0.42377
4091        15   66959674   67084338    291      27  7740     -0.61409      0.73042
4088        15   67323036   67497533    351      42  7675      0.60042      0.27411
79719       15   67483013   67582536    145       7  7907      -1.8027      0.96428
64799       15   67512138   67804142    356      14  8014     -0.84277      0.80032
145853      15   67778522   67829641     91       6  8113       0.8101      0.20894
5607        15   67800021   68109455    538      16  7897      0.52429      0.30004
390598      15   68077042   68136498    141      12  7680      0.29026      0.38581
8554        15   68311572   68493797    125       7  7606     -0.19946      0.57905
91860       15   68473043   68533448     57       2  7725      -0.5153      0.69683
54982       15   68489330   68557081     64       2  7624      -0.4412      0.67047
10116       15   68535141   68593640     37       5  7046     -0.39423       0.6533
22801       15   68581128   68759502    413      35  7677       1.0581      0.14501
10391       15   68816614   69030145    330      29  7527     0.020818       0.4917
8125        15   69060874   69148261     27       5  7219      -1.1028      0.86495
246777      15   69187839   69249150     18       3  7732       -0.673      0.74953
79400       15   69187839   69359501     47       4  7450     -0.54703      0.70782
26035       15   69417921   69574546    184       9  7920      0.19129      0.42415
54852       15   69556294   69709976    141       8  7674     -0.20194      0.58002
9493        15   69671585   69750766      2       1  6675      0.28631      0.38732
6176        15   69710159   69757884      1       1  6997      0.61402       0.2696
7090        15   70330129   70425274     87      12  7542       1.1008       0.1355
55075       15   70936893   71090932    219       9  7970     -0.46797       0.6801
54839       15   71110578   71352436    189      10  7963    -0.067024      0.52672
55323       15   71113889   71181498    100       4  7948   -0.0039147      0.50156
56906       15   71163681   71219772     34       4  7926     0.087939      0.46496
79875       15   71372935   72085722   1426      99  7773       1.3291     0.091902
196993      15   71392583   71442929     42       5  7721     -0.39734      0.65444
10002       15   72067888   72120600     42       6  7260      0.58365      0.27973
4649        15   72104632   72445440    199       3  7708       0.9772      0.16423
123228      15   72371599   72443311     41       2  7519      0.95088      0.17083
196996      15   72442147   72525136     39       2  7592      0.84816      0.19818
5315        15   72481370   72558901     35       2  7601      0.79432      0.21351
56965       15   72523522   72599885     39       4  7274      0.27973      0.38984
60677       15   72567068   72647525     38       4  6999    -0.054671       0.5218
3073        15   72625778   72704474     31       3  6796      0.76598      0.22185
338949      15   72655668   72710708     13       2  6486       1.4338     0.075809
25820       15   72731667   72888904     37       4  6952        1.652     0.049268
646670      15   72886107   72942539     10       2  6348      0.93341       0.1753
585         15   72943520   73040817     83       8  7953      0.52324       0.3004
83440       15   73033708   73111126    112      10  7781      0.55242      0.29033
4756        15   73309056   73607547    463      18  8047      0.80907      0.20924
10021       15   73602200   73696605    150      17  7796      0.63306      0.26335
283677      15   73700499   73862354    109       8  7826      0.85832      0.19536
27020       15   73842344   73960753     99       8  7798     -0.78946      0.78508
80381       15   73941560   74016859    121      11  7891      0.74257      0.22887
388135      15   74017772   74080495    128      18  7651     -0.55047        0.709
161514      15   74130922   74191555    127      13  7890     -0.24213      0.59566
4016        15   74183789   74254478    147      20  7500      0.16726      0.43358
5371        15   74252014   74350160    143      10  8053      0.95471      0.16986
9399        15   74265559   74321963     83       5  8036       1.1768      0.11964
732265      15   74379382   74427549      1       1  7058      -1.8371       0.9669
57611       15   74385544   74439143      4       1  6679      -1.3649      0.91385
3671        15   74431087   74479212     45       4  7558     -0.19823      0.57857
64220       15   74461802   74537046    143      13  7519      0.48118      0.31519
80125       15   74493630   74638813    202      21  7203      0.37039      0.35555
1583        15   74620103   74695081     91       9  7542     -0.45458      0.67529
8482        15   74691630   74761299     72       7  7185       -1.666      0.95214
84993       15   74728318   74788545     66       3  7063     -0.37815      0.64734
10620       15   74798518   74900472     90       3  7121     -0.27056      0.60664
1198        15   74863327   74932542     35       2  7078     -0.34946      0.63663
80153       15   74912899   75023386     29       3  6932    -0.043391      0.51731
1543        15   75001883   75052951     35       5  7155     -0.44548      0.67201
1544        15   75006184   75058941     36       5  7225     -0.32615      0.62784
1445        15   75039425   75105539     51       3  7191     -0.47631      0.68307
79748       15   75070194   75128099     34       2  7326     -0.33969      0.63295
594855      15   75083951   75134136     33       3  7287     -0.67585      0.75043
25989       15   75118459   75170552     37       4  7309      -1.4364      0.92455
10066       15   75127197   75200670     62       6  7357      -1.6069      0.94597
4351        15   75147377   75200581     42       4  7359        -1.67      0.95254
57184       15   75182328   75234462     55       4  7287      -1.4711      0.92937
9377        15   75202616   75265495     78       7  7433     -0.36381        0.642
54913       15   75237443   75284775     57       7  7466      0.22345      0.41159
192683      15   75252876   75323836    122      10  7411     -0.30949      0.62153
60490       15   75280927   75353067    131      10  7406      -0.3744      0.64595
56905       15   75456219   75514510     30       3  7009      0.17904      0.42895
653641      15   75515899   75575796      1       1  7053       1.9994      0.02278
653643      15   75540182   75598148      1       1  8407       1.8205      0.03434
54939       15   75593352   75644268     41       2  7739       1.7659     0.038708
79661       15   75604331   75657592     37       3  7606       1.7178     0.042917
4123        15   75638133   75696455     33       4  7574       1.6741     0.047052
25942       15   75651720   75783181     85       5  7748       1.7118     0.043462
5780        15   75749462   75906625    134       7  7595       1.7777     0.037724
10073       15   75880424   75953719     82       7  7697        1.942     0.026071
257364      15   75906348   75960968     64       9  7752       1.8466     0.032404
55272       15   75921426   75976047     74      12  7641        1.708     0.043817
1464        15   75956663   76040189    108       9  7585     0.038176      0.48477
161753      15   75981319   76030027     49       5  7719      -1.1709      0.87919
92912       15   76100622   76203388     81      10  7567      0.57453       0.2828
26263       15   76161200   76237609     42       5  7868    -0.070148      0.52796
145957      15   76224314   76339785     50       6  7788   -0.0099681      0.50398
123591      15   76317299   76507304    304      30  7838      -1.2118      0.88721
2108        15   76498628   76638810    238      14  8033     -0.55506      0.71057
64843       15   76594065   76644817     92      11  7938    -0.025276      0.51008
49855       15   76630526   77232796    834      15  8088      0.24829      0.40196
5955        15   77188962   77252601     66       8  7941     0.097434      0.46119
9051        15   77252021   77339673     95      11  7697     -0.67149      0.74905
10099       15   77326359   77398570     47       5  7272      0.69117      0.24473
79834       15   77390498   77747446    376      13  7903       1.0315      0.15115
10363       15   77678018   77787945    136      10  8060      0.97999      0.16355
84894       15   77895369   78023490    239      26  7692       -1.411      0.92088
440292      15   78223745   78280144      3       1  6729     -0.54231       0.7062
23102       15   78277327   78404994    165      18  7916       0.4041      0.34307
646892      15   78349927   78406393     91      16  7833      0.49724      0.30951
10518       15   78386948   78458877     94      11  7852      0.73968      0.22975
3419        15   78406698   78472884     80       9  7762      0.94953      0.17117
23205       15   78453187   78562049    245      33  7791     -0.49264      0.68886
55466       15   78521487   78584538    171      18  7963       -1.025      0.84731
80349       15   78565575   78626977    111      16  8007     -0.85144      0.80274
1381        15   78597666   78650572     81      16  7733      -1.2489      0.89414
3658        15   78695518   78803798    170      13  7864     -0.97811      0.83599
123688      15   78764906   78839715    137       9  7638      -2.1713      0.98504
5685        15   78797747   78851562    102       5  7301      -2.3685      0.99107
1138        15   78822862   78897611    136       8  7307      -2.4865      0.99355
1136        15   78875394   78948637    110       9  7253      -1.7939      0.96358
1143        15   78906636   78968587     97      12  7250      -0.9267      0.82296
11173       15   79041545   79138805    169       7  7465      0.41109       0.3405
10933       15   79097903   79200081    275       9  7755      0.63816      0.26169
1512        15   79204092   79272436    131      12  7402     -0.31269      0.62274
5923        15   79242289   79418215    334      39  7621       1.4834     0.068987
390616      15   79540146   79600581    134      13  7564      0.94183      0.17314
23423       15   79568404   79685802    308      21  7798     -0.15042      0.55978
23251       15   79689858   79774642    195      23  7773      -1.1986      0.88466
10588       15   80125889   80224627    291      16  8090     -0.69444       0.7563
100528021   15   80125889   80250448    336      17  8018     -0.72713      0.76643
400410      15   80181182   80251096    228      16  7945     -0.46589      0.67935
597         15   80243232   80298643     60       5  7688      0.74108      0.22932
54469       15   80316910   80440735    182      17  7384     -0.25276      0.59977
2184        15   80410233   80488924    181      23  7716      -1.3684      0.91441
9915        15   80661692   80900278    455      46  7844     -0.19736      0.57823
58489       15   80952635   81057962    225      23  7594     -0.29265      0.61511
57214       15   81036712   81254112    317      51  7520     -0.76978      0.77928
23184       15   81229667   81317235     89       3  7988      -1.3062      0.90426
59274       15   81258295   81306345     69       2  8023      -1.2721      0.89833
161502      15   81356749   81451516    163      11  7531     -0.57634      0.71781
3603        15   81439941   81615104    319      18  7793       1.2699      0.10207
80765       15   81595007   81651524    116      13  7769       2.0475     0.020302
342125      15   81614760   81701418    121      11  7544       1.9184     0.027531
84206       15   82324119   82373484     81      16  7626      -1.5909      0.94419
79631       15   82412561   82590104    255      15  7938      0.45049      0.32618
283726      15   82520152   82587271    105      11  7957        0.899      0.18433
64506       15   83201948   83351762    175      11  8050       2.2197      0.01322
8120        15   83318033   83413660    115      12  7975       2.0801      0.01876
123722      15   83416827   83509850    147      15  8104     -0.15174       0.5603
123720      15   83441959   83513613    112      13  8108     -0.11836      0.54711
9455        15   83507729   83689905    217      23  7969       1.1028      0.13505
83640       15   83619955   83669809     42       8  7752      0.27499      0.39166
123207      15   83647715   83716050     84      11  7999      0.27353      0.39222
53339       15   83675175   83771106    137      13  7861       0.3983       0.3452
53346       15   83741301   83816111     72       9  7775      0.57233      0.28355
50810       15   83796804   83911770    146       6  7942       1.0128      0.15557
646         15   83914655   83988468     66       5  7566      0.66265      0.25378
6457        15   84081091   84297495    353      41  7758     -0.27747      0.60929
57188       15   84287838   84718594    850      32  7965     0.013605      0.49457
100505679   15   84806138   84864921     33       7  7705      0.11224      0.45532
643707      15   84869525   84924120     24       4  8066     -0.26282      0.60366
54993       15   85109249   85176947    107      12  7688      0.46533      0.32085
84942       15   85175607   85232521     97      11  7842      0.70886      0.23921
4828        15   85188360   85236802     76      10  7821      0.67724      0.24913
23478       15   85202768   85294691    139      13  7880      0.58828      0.27817
9640        15   85256818   85359663    165      15  7929      0.87636      0.19042
57538       15   85324911   85426713    189      22  7876       1.5087     0.065684
9154        15   85392794   85499027    291      35  7645       1.1157      0.13227
5151        15   85488744   85692376    399      25  7809     -0.68802      0.75428
101929479   15   85738530   85813026      4       1  6383     -0.71609      0.76303
11214       15   85888818   86302589   1084      28  7898      -1.2191       0.8886
64410       15   86292557   86373189    344      29  7930     0.073302      0.47078
123624      15   86588137   87582283   2259     107  7636     -0.22294      0.58821
4916        15   88409948   88835026    593      39  7760     -0.14339      0.55701
64963       15   88975684   89031861      1       1  7612        1.549      0.06069
26589       15   88992709   89045633     25       7  7581     -0.56127      0.71269
55070       15   89026449   89124934    188      11  7774     -0.42689      0.66527
64782       15   89129527   89185512    124      13  7614      0.15565      0.43816
3669        15   89143904   89208881    130      19  7446      0.24388      0.40366
176         15   89311674   89428585    180      26  7462      0.97591      0.16456
145864      15   89410519   89473857    154      18  7687     -0.97319      0.83477
4240        15   89431914   89491685    165      17  7719      -1.3596      0.91303
11057       15   89596381   89755591    310      24  7633     -0.80125      0.78851
6017        15   89743098   89799922     89       7  7522       1.3581     0.087223
55215       15   89750634   89870362    172       7  7715       1.7573     0.039435
5428        15   89849536   89913026     86       8  7433       1.8013     0.035827
51458       15   90004638   90074799     74       9  7484     0.064269      0.47438
90381       15   90083818   90181254    216       8  7854     -0.37741      0.64707
374654      15   90161201   90233725     94      10  7483    -0.039221      0.51564
5346        15   90197598   90257648    128      11  7590      0.27151        0.393
56964       15   90199028   90296869    205      12  7655      0.25206       0.4005
8800        15   90214762   90269015    154       9  7746      0.19525       0.4226
55897       15   90283098   90329540    122       5  7532     -0.20204      0.58006
145873      15   90284589   90331985    127       6  7519     -0.17541      0.56962
290         15   90318126   90393119    136      16  7182      -0.3383      0.63243
10239       15   90363831   90472617    157       9  7596      0.06203      0.47527
100526783   15   90363831   90491222    163       9  7555    0.0060421      0.49759
348110      15   90433832   90491222     57       5  7529     -0.12231      0.54867
374655      15   90509197   90635432     92      10  7117       1.2198      0.11127
3418        15   90616283   90680730    156      12  7183    -0.027666      0.51104
10509       15   90692985   90782897    227      19  7353     -0.33083      0.62962
390637      15   90742487   90795312    147      14  7603     -0.51496      0.69671
10519       15   90763477   90843991    195      14  7550      0.33613      0.36839
51335       15   90773895   90825443    128       8  7716     -0.17834      0.57077
342132      15   90860477   90915884    217      11  8002      0.58637      0.27881
8826        15   90896473   91055475    356      11  7798        0.405      0.34274
64784       15   91038118   91198577    392      17  7725     -0.93798      0.82587
641         15   91225579   91368686    254      12  7762     -0.26976      0.60633
5045        15   91376885   91436687     60       8  7251      -1.1631      0.87761
2242        15   91392665   91449006     60       7  7376     -0.42046      0.66292
4122        15   91412420   91475815     85      11  7474       1.7366     0.041232
55898       15   91438410   91507323    116       9  7340       2.0858     0.018498
91433       15   91463106   91516355    104       9  7388       2.1178     0.017094
374659      15   91464148   91510792     86       7  7407       2.0989     0.017914
9055        15   91499268   91572881    153      13  7413       1.1168      0.13203
26276       15   91531774   91600833    140      21  7461     0.082925      0.46696
9899        15   91607996   91854539    561      38  7734       -0.488      0.68722
28232       15   92361938   92725665    834      57  7683     0.020644      0.49176
8128        15   92902140   93021958    247      28  7547      0.23418      0.40742
145858      15   92979907   93054347    166      27  7646     0.024337      0.49029
400451      15   93150678   93234031    182      18  7604        1.096      0.13655
1106        15   93407286   93581237    343      20  7731     -0.22245      0.58802
56963       15   93576636   93667443    168      32  6953      -1.8025      0.96426
55784       15   94739772   95037181    640      72  7546      -1.1383      0.87251
7026        15   96834157   96893492     54       7  7255     -0.15082      0.55994
145946      15   97291676   97338845    123      20  7421      0.25168      0.40064
91947       15   98468933   98527068    109      15  7310       1.2266      0.10998
283777      15   98970391   99092611    300      22  7633       1.2994     0.096909
3480        15   99157272   99517759    476      59  7508       1.0533      0.14609
145814      15   99501459   99586024    177      16  7378     0.069082      0.47246
23336       15   99610286   99685800    249      31  7712       1.2982     0.097103
64927       15   99666528   99826431    396      25  8003      0.96431      0.16744
123355      15   99756567   99940934    427      22  7972       1.0767      0.14081
4205        15  100071133  100266688    248      19  7696      0.33814      0.36763
145748      15  100257610  100308766    157      20  7286      0.59939      0.27445
170691      15  100501643  100917183   1175      93  7417       1.1261      0.13007
204219      15  100930600  101119925    546      23  7905      0.64328      0.26002
55180       15  101099428  101177445    215      19  7615      0.53033      0.29794
140460      15  101107755  101201906    216      24  7627      0.47492      0.31742
220         15  101384897  101466831     69       9  7715     0.016521      0.49341
79705       15  101424460  101620317    442      31  7694      0.42813      0.33428
101927751   15  101447587  101494437    102      12  7470      0.41534      0.33894
22856       15  101705928  101827137    268      16  7615      0.93911      0.17384
55829       15  101801214  101852700     93       9  7576    -0.032306      0.51289
6627        15  101811715  101870481    113      12  7627      0.11818      0.45296
5046        15  101834133  102065187    684      74  7536       1.0227      0.15322
80213       15  102163429  102227594     84       9  7428       0.1102      0.45612
123283      15  102183955  102299807    141      10  7331     -0.15048      0.55981
101927628   15  102265199  102312544     30       5  7083      -1.1452      0.87393
100128108   15  102267297  102322544     44       5  7298      -1.3573      0.91266
390648      15  102310923  102356861     55       6  7588      -1.6905      0.95453
390649      15  102323390  102369328     64       6  7512       -1.045      0.85199
79622       16      68829     117669     45       5  6993     -0.13584      0.55403
51728       16      86979     138632     50       6  7088   -0.0088559      0.50353
4350        16      92018     145850     48       6  7126    -0.033957      0.51354
64285       16      98058     161354     51       6  7370     -0.12276      0.54885
8131        16     125800     223697     54       6  7341      0.22397      0.41139
3050        16     157921     214504     32       4  7306     -0.58829      0.72183
3042        16     180973     226767     12       3  7614       1.8709     0.030683
3040        16     187846     233709     12       3  7728       2.5998    0.0046645
3039        16     191679     237520     13       2  8052       2.6981    0.0034868
3049        16     195333     241178     16       3  8096       2.8487    0.0021949
55692       16     228970     314449    122      12  7807       2.9779    0.0014512
83986       16     249758     328960    106      11  7670       2.8481    0.0021991
398         16     295606     343003     79      10  7472       2.1265     0.016729
64714       16     298118     347215     83      11  7508       1.9181     0.027549
8786        16     308300     360941    110      15  7620      0.96557      0.16713
8312        16     327440     440244    322      18  7634     -0.30529      0.61993
10573       16     407384     455584    116      13  7330     -0.40158        0.656
58986       16     410776     466950    118      13  7236     -0.50936      0.69475
4833        16     411752     460754    111      12  7259     -0.45354      0.67492
26063       16     416858     472487     95      12  7183     -0.76633      0.77826
9727        16     440649     582485    151      11  7351     -0.53831      0.70482
6650        16     542816     614636     19       3  6877      0.33263      0.36971
146325      16     574836     625529     26       4  6899      0.32226      0.37363
283948      16     582032     629495     26       3  6858      0.39489      0.34646
9091        16     584968     644136     69       3  7392      0.40994      0.34093
57799       16     604357     689273    163       6  7610       0.3959      0.34609
117166      16     646012     694116     92       5  7757      0.39891      0.34498
84331       16     656849     708474     83       6  7499      0.59482      0.27598
197335      16     664363     727833    123       9  7217       0.6577      0.25536
84326       16     674429     721371     88       6  7066      0.75522      0.22506
89941       16     683083     734174     79       5  6962      0.71901      0.23607
9028        16     690666     738268     85       6  6958      0.79788      0.21247
10273       16     695115     742768     90       6  6947      0.85618      0.19595
339123      16     721667     769440     51       5  6872       1.0107      0.15609
84219       16     724622     775608     56       5  6843      0.83963      0.20056
79006       16     730173     779655     54       5  6797       0.7782      0.21823
146330      16     732500     790825     66       6  6756       0.5372      0.29556
65990       16     735581     782655     56       5  6777      0.71016       0.2388
84264       16     741958     789715     54       5  6736      0.16835      0.43315
124093      16     762582     811880     44       6  6674     -0.55467      0.71044
64428       16     769753     825997     52       8  6638      0.29206      0.38512
10232       16     775765     828865     47       8  6577      0.61926      0.26787
