GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
55150       19   49611654   49657397     77       7  7810      0.36597      0.35719
54795       19   49626016   49725098    126      10  7500       2.2386      0.01259
3270        19   49644455   49693686     84       6  7655       2.2568      0.01201
28968       19   49782889   49863521     77       5  7885     0.050607      0.47982
951         19   49803632   49853863     50       4  7977     0.088537      0.46472
27120       19   49831466   49888373    116       4  8052     0.082753      0.46702
8463        19   49833852   49900714    150       5  8039  -0.00031963      0.50013
147872      19   49856475   49931256    165       6  8076    -0.080193      0.53196
100507003   19   49894688   49942075     54       4  7905      0.23804      0.40593
113091      19   49915671   49961698     49       6  7119       1.7986     0.036038
126133      19   49921473   49984305     75       8  6955       1.6206     0.052552
57030       19   49922655   49980617     66       7  6852       1.6678     0.047682
55011       19   49939550   49990266     72       7  6966       1.5206     0.064184
2323        19   49942455   49999491     86       8  7084       1.4123     0.078929
23521       19   49955811   50005565     74       6  7264       1.0686      0.14262
6205        19   49964622   50012969     74       5  7339      0.98353      0.16267
2217        19   49980536   50039685     88       6  7309      0.64025      0.26101
57333       19   49995875   50056891    121       5  7105     0.082126      0.46727
51070       19   50048725   50118845     79       7  7361     -0.85282      0.80312
5639        19   50049574   50104272     67       6  7453      -1.1267      0.87007
57479       19   50059912   50139696     87       6  7268     -0.32876      0.62883
58506       19   50110382   50171906     51       5  6983      0.14758      0.44134
6237        19   50128552   50178400     38       6  7020     -0.59091      0.72271
83596       19   50133399   50187173     32       5  7158     -0.68758      0.75414
3276        19   50145409   50201707     37       6  7207     -0.31218      0.62255
3661        19   50152826   50204132     40       7  7280     0.015385      0.49386
199800      19   50156942   50204247     36       6  7231      0.14171      0.44365
126129      19   50159363   50226988     49       6  7432        0.558      0.28842
60385       19   50233011   50301587     61       7  7698      -1.2574       0.8957
160         19   50235180   50320369     83      10  7648     -0.83811      0.79902
81857       19   50286319   50350237     72       9  7593     -0.65537      0.74388
80199       19   50300123   50351567     47       6  7509    -0.073217      0.52918
53635       19   50318667   50373999     43       6  7442     -0.73047      0.76745
79735       19   50345682   50402007     41       4  7652     -0.81825      0.79339
11284       19   50354460   50405840     41       4  7606     -0.93699      0.82562
84335       19   50362290   50416613     47       6  7549      -1.1143      0.86742
259307      19   50382911   50467796    105      14  7510      -1.6518      0.95071
22809       19   50396959   50447193     87      11  7543      -1.3939      0.91832
23636       19   50400082   50467988     97      13  7534      -1.6563      0.95117
114132      19   50442250   50499439    121       6  7785     -0.24105      0.59524
51231       19   50469724   50564274    197      10  7719     -0.59838      0.72521
25888       19   50493786   50562033    110      10  7670     -0.87924      0.81037
100287477   19   50551973   50682102     40       5  7034      -2.1783      0.98531
126123      19   50645805   50701538      2       1  6218      -1.0573      0.85482
79784       19   50671885   50823801    219      29  7143      -1.2298       0.8906
3748        19   50808765   50867634     56       6  7350     -0.58482      0.72067
7376        19   50844680   50896285     81       6  7608     -0.69295      0.75583
9476        19   50851734   50903931     95       7  7698      -0.8913      0.81362
5424        19   50852531   50931275    119      10  7534      -1.0335      0.84932
6689        19   50887195   50944310     89      10  7452      -1.4663      0.92872
4606        19   50901160   50979583    115      17  7457      -1.0835      0.86072
284361      19   50944736   50996608     81       9  7631     -0.41486      0.66088
112703      19   50960045   51015085     84       9  7524     -0.27895      0.60986
126119      19   50999254   51049612     66      10  7338     -0.74387      0.77152
554235      19   51004857   51053689     65      11  7291     -0.70688      0.76018
94030       19   51010149   51106302    133      21  7158       1.0918      0.13746
84258       19   51115234   51178092     44       8  6966      0.57488      0.28269
342918      19   51117702   51172567     39       6  6920      0.47775      0.31641
50944       19   51153052   51255195     39      12  6988       1.2542      0.10488
6320        19   51191588   51238981     15       3  7214      0.39602      0.34604
2854        19   51238721   51284989     17       6  6396       1.0066      0.15707
93650       19   51258672   51308481     72       9  7269       0.1191       0.4526
84798       19   51290961   51342974    132      15  7535     -0.76981      0.77929
3816        19   51312402   51362043    149      26  7484      -0.4934      0.68913
55554       19   51318545   51369779    180      30  7504    -0.041529      0.51656
354         19   51323171   51374020    177      26  7516      0.46044       0.3226
3817        19   51341689   51393823    191      24  7592      0.69398      0.24385
9622        19   51399608   51448994    138      17  6956     -0.53613      0.70407
25818       19   51436559   51491344     86      17  6854       -1.043      0.85154
5653        19   51451887   51507929     86       9  7544      0.43298      0.33252
5650        19   51469735   51522320    131      11  7606      0.28826      0.38657
11202       19   51489264   51539958    128      10  7613      0.15842      0.43706
284366      19   51495769   51547890    140      15  7316      0.22724      0.41012
5655        19   51506000   51558431    121      17  7158      0.16837      0.43314
11012       19   51515487   51566290    123      20  7156      0.21681      0.41418
43849       19   51522348   51573486     92      18  7054      0.41127      0.34044
26085       19   51549021   51603367    102      23  7511     -0.21312      0.58438
43847       19   51571154   51622502     92      18  7408      0.66852       0.2519
90353       19   51590863   51646647     56      10  7111       1.3301     0.091745
27180       19   51593137   51649520     55       9  7112       1.3223     0.093042
27036       19   51610558   51666783     23       7  6848    -0.083923      0.53344
945         19   51693335   51753274     67      11  7559      0.98412      0.16253
284369      19   51719332   51782582    114      12  7798       0.7924      0.21406
402665      19   51780102   51844102     63       9  7490      -1.2907       0.9016
147645      19   51824795   51880378     67      10  7095     -0.19855      0.57869
2109        19   51838409   51904672    128      18  7266      -1.1952        0.884
125875      19   51860352   51907498    107      13  7405      -1.5803      0.94298
4818        19   51864874   51910976    119      12  7377      -1.6902      0.95451
3982        19   51873163   51926210    133      14  7357      -0.8687      0.80749
147646      19   51881543   51928828    120      12  7334     -0.55767      0.71147
100129083   19   51884160   51930679    123      12  7259     -0.37929      0.64777
89790       19   51903275   51956057    101       8  7255      0.11355       0.4548
27181       19   51944251   51996708    131      10  7663      -1.2368      0.89191
729767      19   51946897   52003859    167      15  7485     -0.11119      0.54427
89858       19   51984613   52040043    265      19  7810     0.074484      0.47031
946         19   52010951   52070110    218      21  7884     -0.13299       0.5529
7728        19   52039531   52102991    168      25  7391      0.29356      0.38455
8778        19   52104756   52168727    151      23  7615      0.28054      0.38953
100049587   19   52135806   52185132    201      18  7907       0.7963      0.21293
3036        19   52206365   52262239    125      22  7232     -0.60171      0.72632
2358        19   52229453   52283779    132      22  7412      0.70425      0.24064
2357        19   52239023   52290150    131      21  7524       1.9089     0.028141
2359        19   52263411   52339334    218      25  7952       1.2725       0.1016
84765       19   52349056   52426229    236      13  7902      0.16537      0.43433
65251       19   52382488   52443305    132       8  7984     -0.74038      0.77047
79898       19   52395688   52459011    124      11  8039      -1.2956      0.90244
59348       19   52457593   52525079    163      11  7798     -0.61507      0.73074
284370      19   52484587   52546494    137      10  7754     -0.40714      0.65805
80110       19   52506577   52566680    115       7  7784     -0.62155      0.73288
9668        19   52526677   52587073    118       7  7880     -0.80724      0.79024
284371      19   52557719   52634021    138      10  7714      -1.6801      0.95353
90317       19   52606344   52678191     80      15  7098      -2.1003      0.98215
162962      19   52648039   52709896    131      14  7684     -0.98863      0.83858
5518        19   52658055   52739678    239      18  7860     0.058349      0.47674
90321       19   52737824   52805979    213      22  7599       1.4577     0.072462
147657      19   52765426   52839180    180      20  7476      0.17763      0.42951
162963      19   52804498   52880376    186      20  7762     -0.82903      0.79646
400713      19   52838170   52899048    189      20  7724      0.37713      0.35304
84436       19   52865771   52931661    158      20  7450      0.84971      0.19774
147658      19   52897394   52952720     57       7  6861      0.45814      0.32343
147660      19   52921829   53030131    175      16  7149    -0.048414      0.51931
388558      19   52995905   53069502    224      15  7211     -0.47671      0.68322
55762       19   53038526   53100427    123      11  7434     -0.72234      0.76496
55769       19   53105617   53228834    281      22  7301    -0.058201      0.52321
81856       19   53196066   53273307    138      10  7262      0.09414       0.4625
162966      19   53258747   53325034     37       4  7099      0.96224      0.16796
7576        19   53290661   53359922     56       6  7115      0.44591      0.32783
90333       19   53331785   53395902    116      12  7379      0.32093      0.37413
162967      19   53369425   53429599    110      13  7189      0.31395      0.37678
388559      19   53399168   53461930     57       8  6580      -1.3464      0.91091
100529240   19   53420388   53501164     80      13  6856     -0.15361      0.56104
125893      19   53442632   53501164     67      10  6926     0.050191      0.47999
147664      19   53482344   53529833     60       4  6807       1.6049     0.054253
100271846   19   53512991   53564380     49       6  7062     -0.18256      0.57243
90338       19   53559181   53641690    270      24  7640      -1.5301        0.937
55786       19   53601132   53671173    205      24  7624      -1.2319      0.89101
84671       19   53631553   53697322    102       9  7427     -0.39649      0.65413
79788       19   53656552   53731619    168      13  7541     -0.55456       0.7104
317701      19   53726545   53772855    155      11  7933      0.90564      0.18256
342926      19   53728638   53793219    189      15  7829      0.85146      0.19726
317703      19   53760013   53805918     87      12  7646      -0.1141      0.54542
112401      19   53782854   53829875     57      13  6959      0.26678      0.39482
91664       19   53802002   53868122     55       8  6995      0.70883      0.23921
91661       19   53863397   53925262    108      11  7482     -0.59428      0.72384
388561      19   53900227   53971515    115      13  7237       1.2245      0.11039
126017      19   53935989   54007546    141      26  6979     -0.23342      0.59228
55422       19   53989177   54093523    319      23  7494    0.0070715      0.49718
503834      19   54100310   54150263     27       8  6787       3.3032   0.00047799
91662       19   54286838   54362657     50       8  6969        0.689      0.24541
91663       19   54334611   54389689      7       2  6910      0.74764      0.22734
5582        19   54350467   54420906     12       3  6636      0.26046      0.39725
59284       19   54377704   54457195     21       4  6900     -0.67217      0.74926
59283       19   54431290   54503469     38       7  6600     -0.79176      0.78575
59285       19   54459403   54525920     47       9  6513      -1.3805      0.91629
284415      19   54534079   54602207     92      14  6657     -0.75196      0.77396
441864      19   54563149   54619634     59       9  6827      0.18122       0.4281
4696        19   54571160   54620281     49       8  6822      0.36729       0.3567
26121       19   54583790   54645150     70      12  6929      0.74517      0.22808
126014      19   54587933   54639159     56       9  6989       0.7987      0.21223
29844       19   54600320   54654055     77      12  6944      0.65854       0.2551
4849        19   54606436   54669446     91      13  6945      0.56573      0.28579
79165       19   54649377   54698446     52      10  6830     -0.60837      0.72853
147798      19   54653833   54711944    102      13  7426     -0.22106      0.58748
79042       19   54659112   54708394     74      10  7405     -0.18671      0.57406
79143       19   54667106   54728733    105      11  7514    -0.044351      0.51769
6203        19   54669608   54721515     97      10  7488    -0.052836      0.52107
11025       19   54710147   54761997     28       5  7352      0.70671      0.23987
79168       19   54730469   54781724     29       6  6807       1.0324      0.15095
10990       19   54744270   54796167     50       9  6792      0.40437      0.34297
10288       19   54767675   54820033     64       9  7100     -0.56512        0.714
11026       19   54789854   54839625     58       7  7174      -1.3372      0.90942
353514      19   54808353   54859409     57      11  7080      -2.0739      0.98096
23547       19   54834473   54885421     59      11  6975      -2.6294      0.99572
3903        19   54855235   54917241     52       9  6932     -0.89116      0.81358
57348       19   54891605   54957899     68       7  7160      0.88387      0.18838
114823      19   54924605   54983196    102       6  7507      0.75231      0.22593
94059       19   54962976   55009894     74      11  7000    -0.033638      0.51342
148170      19   54966210   55019422     78      14  6874     -0.33816      0.63238
3904        19   54979013   55031900     80      17  6904     -0.47708      0.68335
11027       19   55049469   55109027     61       3  7056     -0.51067      0.69521
11024       19   55070041   55123846    122      11  7073     -0.12623      0.55022
10859       19   55093384   55159007    193      15  7435      0.15749      0.43743
11006       19   55139271   55191810    130      12  7630      0.18728      0.42572
115653      19   55200984   55258003     88      10  7328        1.643     0.050194
3804        19   55214974   55274504     36       7  7723       1.4371     0.075349
3812        19   55326898   55388670     21       3  7224    0.0020109       0.4992
2204        19   55350549   55411839     41       5  7001      -0.7465      0.77232
9437        19   55382504   55434454     50      10  7094      -1.2923      0.90188
199713      19   55424857   55512611    199      25  7540     -0.29391      0.61559
55655       19   55441652   55522510    170      18  7476     0.042696      0.48297
51206       19   55515073   55584632    232      21  7684     -0.67754      0.75097
112724      19   55545684   55615914    164      22  7715      -1.4605      0.92793
54869       19   55552221   55609291    136      19  7755      -1.6326      0.94873
54776       19   55592281   55663968     29       6  7371     -0.45691      0.67613
7138        19   55634161   55695752     71      10  7263      -1.9858      0.97647
7137        19   55653135   55704100     89      12  7253      -1.4282      0.92338
352909      19   55660029   55713090     98      13  7233      -1.5192      0.93564
6861        19   55672571   55726809     93      14  7230      -1.5218      0.93597
5794        19   55682615   55755874    105      22  7004      -1.5316      0.93718
255043      19   55728002   55775632     64      11  6925    -0.095228      0.53793
22870       19   55731147   55805038    103      16  6980      0.22538      0.41084
84446       19   55758440   55833930    133      15  7442     -0.19889      0.57882
23640       19   55763591   55826751    102      13  7321     0.047485      0.48106
284417      19   55813653   55880416     98      12  7520      -1.9544      0.97467
84787       19   55816221   55869489     74       8  7738      -1.8021      0.96424
125965      19   55851070   55901182     54      11  6633      0.12073      0.45195
147744      19   55853204   55899612     52      11  6616    -0.071322      0.52843
284418      19   55856276   55909620     59      12  6587      0.16967      0.43263
6158        19   55862300   55924616     72      15  6622      0.47774      0.31642
3589        19   55865750   55916831     66      14  6609      0.49203      0.31135
388564      19   55880612   55930627     54      12  6589      0.99201       0.1606
27338       19   55902650   55954325     33       8  6610      0.58834      0.27815
729956      19   55930105   55989230     28       7  6578      -1.4163      0.92166
89887       19   55952699   56005854     43       9  6591     -0.87159      0.80828
79763       19   55954345   56008070     45       9  6581     -0.67417       0.7499
57106       19   55961557   56008935     46      10  6588     -0.59285      0.72336
284297      19   55964870   56040466     97      17  6770      -1.0864      0.86136
646643      19   56030780   56083435     36       9  6886      -1.0823      0.86045
100130827   19   56042023   56091909     45       8  7515     -0.17291      0.56864
147807      19   56076730   56124504     90       9  7751      0.74034      0.22955
163033      19   56078891   56127211     86       9  7792       0.7609      0.22336
100507290   19   56079880   56139911     99      11  7766      0.80726      0.20976
84922       19   56092737   56145893     79      12  7552      0.85065      0.19748
51157       19   56111361   56164836     65      11  7454      0.21484      0.41495
51545       19   56119986   56166989     54       8  7531      0.34795      0.36394
147808      19   56122107   56170941     57       9  7578      0.36244      0.35851
29903       19   56123934   56174527     57       9  7552      0.42691      0.33472
11338       19   56130416   56196082     79      10  7618       1.0582      0.14499
29924       19   56151561   56217141     77       9  7725       1.4442     0.074344
338321      19   56209798   56284768    111      16  7405      0.61122      0.27053
342931      19   56235507   56284541     66       8  7211      0.54912      0.29146
729974      19   56248171   56294545     68       8  7206     -0.32125      0.62599
204801      19   56286763   56383128    259      36  7533      -1.3862      0.91715
147945      19   56312944   56403221    239      39  7673     -0.54808      0.70818
126204      19   56393058   56478702    273      20  7798      0.83421      0.20208
126205      19   56424198   56509995    326      28  7624       2.0257     0.021396
126206      19   56476092   56583176    373      44  7265        1.866     0.031019
126208      19   56588732   56667649     35       7  6449      0.65422      0.25648
55311       19   56617320   56682262     50       4  6948      0.97258      0.16538
85569       19   56652389   56707144     68       5  6805      0.72195      0.23516
342933      19   56691058   56744207     17       6  7073     0.028039      0.48882
79149       19   56722672   56861208    200      28  7294     -0.44303      0.67113
100506374   19   56749111   56831823    149      21  7165      -0.3809      0.64836
147948      19   56876595   56939970     89      12  7602      -2.0001      0.97725
147949      19   56880383   56946400     86      10  7643       -1.742      0.95924
63934       19   56940693   57023770    149      15  7633     -0.24895       0.5983
57573       19   56984212   57051581    169      14  7796     -0.60472      0.72732
140612      19   57015317   57078170    145      10  8020      -1.3544      0.91219
388566      19   57043401   57109965    162      12  7901     -0.64044      0.73906
58491       19   57071664   57145550    173      19  7628      0.50037      0.30841
147670      19   57119527   57178614    127      19  7235   -0.0051495      0.50205
90485       19   57163729   57218151    148      21  7462      -1.4885      0.93169
5178        19   57275730   57387121    124      11  7889     0.063141      0.47483
23619       19   57275915   57387097    124      11  7889     0.063141      0.47483
57663       19   57596509   57653294    116      11  7424     -0.45164      0.67424
114026      19   57635464   57691570    113      14  6985      0.55818      0.28836
503835      19   57653094   57713856    110      16  6765      0.82465      0.20479
9422        19   57667868   57744214    135      14  7414       1.2505      0.10556
6795        19   57706750   57756916    119      12  7788       1.8836     0.029811
390980      19   57717053   57784106    188      17  7857       1.8781     0.030183
10794       19   57755776   57815436    180      20  7784       1.3662     0.085943
125919      19   57796865   57852144    185      21  7891     0.068931      0.47252
57343       19   57827645   57881266    163      16  7952     -0.22268      0.58811
284306      19   57839891   57900927    147      16  8027     -0.27663      0.60897
147694      19   57866218   57923919     73       9  7912      0.04423      0.48236
7565        19   57887529   57943307     71       8  7909     -0.27649      0.60891
388567      19   57911693   57967291     73      12  7668     -0.12913      0.55137
57191       19   57956542   58003107    131       7  7889      0.77107      0.22033
79744       19   57964079   58016048    171       8  7989      0.81032      0.20888
400720      19   57970954   58023945    196       8  8023      0.77646      0.21874
374928      19   57976222   58039772    256       6  8042      0.63507      0.26269
256051      19   58003693   58062244    188       5  8062      0.45823      0.32339
162972      19   58043204   58106231     62       7  8029       1.0004      0.15855
284307      19   58060508   58115256     69       7  8047       1.0558      0.14552
55659       19   58072387   58125266     67       8  7972       1.1795       0.1191
348327      19   58076253   58134090     70       9  7971       1.0255      0.15255
7693        19   58090830   58143636     69       9  7992      0.90881      0.18172
10520       19   58109535   58165409    110       4  7946      0.70326      0.24095
201516      19   58145303   58200520    129       6  7845      0.51485      0.30333
90233       19   58158337   58211179     93       8  7606      0.13151      0.44769
7710        19   58198594   58255579     99      10  7811     -0.72337      0.76527
79891       19   58221115   58273995     71       7  7817     -0.28747      0.61312
284309      19   58223164   58279527     76       7  7845     -0.32708      0.62819
54807       19   58246020   58301984     61       5  7725      0.75321      0.22566
84914       19   58296011   58389953    169      12  7624       1.7566     0.039491
100293516   19   58306427   58367606    101       9  7747       1.9906     0.023262
79818       19   58308450   58361529     85       7  7791       2.0031     0.022581
730051      19   58370747   58435442    109      11  7464      0.94037      0.17351
147687      19   58407142   58462978     78       6  7895      0.25057      0.40107
147686      19   58423252   58481795    102       9  8088     -0.09522      0.53793
10172       19   58442201   58494077    101       9  8084      -0.4077      0.65825
147685      19   58459805   58520902    171      10  8085     -0.89215      0.81384
80095       19   58478440   58549714    178      12  7898      -1.0435      0.85165
284312      19   58510434   58575999    112      15  7523     -0.46201      0.67796
7694        19   58535607   58591123     77       8  7525       1.3753     0.084517
65982       19   58585204   58664793    233      15  7718       1.3031     0.096264
79673       19   58627695   58701477    172      17  7651       1.0169       0.1546
10782       19   58659356   58734928    140      19  7594       1.5878     0.056168
27300       19   58704960   58798923    199      16  7767       1.0599      0.14459
7554        19   58755314   58837023    144      11  7696     -0.12546      0.54992
342945      19   58803385   58863712     68       4  7090   0.00010195      0.49996
1           19   58848172   58899865     89       9  7598     -0.72734      0.76649
162968      19   58855723   58909214     91       9  7574      -1.0312      0.84878
6193        19   58863636   58916171     89       9  7511      -1.0369       0.8501
116412      19   58868990   58927389    112      11  7769      0.11178       0.4555
646862      19   58872457   58918446     80       8  7623     -0.80958      0.79091
201514      19   58884245   58939694    118       9  7890      0.63116      0.26397
388569      19   58927971   58979199     95       6  7752        1.209      0.11333
7691        19   58934181   58986589     80       6  7771       1.2424      0.10705
25799       19   58943412   58994945     79       7  7794       1.3158     0.094122
55663       19   58950910   59002601     80       7  7669       1.3115     0.094838
10998       19   58999700   59058432     51       6  7118       1.1382      0.12752
84878       19   59014897   59066845     33       5  7208       1.0264      0.15234
10155       19   59020824   59072087     34       5  7367      0.95367      0.17013
27243       19   59052933   59101495     44       6  7597       1.4048      0.08004
9040        19   59057079   59105343     42       5  7590       1.4113      0.07908
7593        19   59063284   59120757     37       5  7587       1.5286     0.063176
245938      20      33351      87296     19       7  7341     -0.60475      0.72733
81623       20      88194     136392     64       7  7864    0.0074013      0.49705
140850      20     103111     149804     98       5  7946      0.52532      0.29968
245939      20     158527     205264    112       9  7891      -0.2498      0.59863
140881      20     172899     220527    114      11  7614      0.22871      0.40955
400830      20     203377     251737    161       9  7719     0.024267      0.49032
140680      20     241504     306419    128      16  7124     -0.83145      0.79714
85364       20     243204     290965    124      15  7112     -0.81885      0.79356
6666        20     271215     320872     38       9  7130     -0.56079      0.71253
80023       20     291789     345512     38       7  7318     -0.75084      0.77362
57761       20     321447     388203     95      17  7024      -1.2427      0.89301
10616       20     353696     421610     73      13  7093      0.40317      0.34341
128637      20     406124     478187     76       9  7591      0.48005       0.3156
1457        20     453338     559482    118      17  7376     -0.38077      0.64831
6939        20     574637     625910     79      14  7230      0.80076      0.21164
140809      20     617259     669014     74      10  7167       1.7119     0.043461
85508       20     632240     691823     86      13  7208        1.515     0.064882
113278      20     730724     791628    205      36  7284      -1.0956      0.86338
83541       20     779354     836922    117      19  7137       0.9886      0.16143
51378       20     842763     931977    253      37  7498      0.86995      0.19216
343637      20     929095    1017907    189      29  7439     -0.88623      0.81225
9491        20    1058872    1159017    162      20  7855      -0.3191      0.62517
400831      20    1149098    1198918    100      14  7442     -0.57264      0.71655
55321       20    1151213    1201077    103      13  7394     -0.56019      0.71233
642636      20    1171707    1245988    173      18  7610     -0.60154      0.72626
9751        20    1211948    1299971    180      25  7631      0.18855      0.42522
27111       20    1280553    1344879    169      24  7567    -0.093362      0.53719
2280        20    1339621    1408816    219      22  7827    -0.045872      0.51829
55968       20    1412807    1483345    163      18  7716       1.1595      0.12312
284759      20    1445236    1507233    183      21  7763      0.53663      0.29576
128646      20    1504897    1574489    113      14  7530     -0.63259       0.7365
10326       20    1535029    1635720    168      24  7607      -1.3395      0.90979
55423       20    1599522    1673425    245      22  7931     -0.39119      0.65217
140885      20    1839763    1930540    137      25  7401      0.40264      0.34361
5173        20    1949402    2009931    109      14  7439       2.8709    0.0020468
140901      20    2047528    2139201    166      10  7133    -0.085887      0.53422
388780      20    2152574    2203797    154      16  7613      0.44607      0.32777
7053        20    2241613    2331725    125      10  7644       1.7164     0.043041
343641      20    2326554    2423399    361      30  7843       2.2192     0.013237
6628        20    2432281    2486499     82       9  7848       1.2629       0.1033
79175       20    2452463    2524778    125      19  7595      0.99984      0.15869
117532      20    2482253    2632494    487      30  7839      0.95126      0.17074
10528       20    2598178    2649039    243      15  7941       1.0536      0.14602
3420        20    2629041    2679865    117      13  7747      0.45271      0.32538
57593       20    2638524    2750754    189      25  7680     -0.36771      0.64346
128653      20    2760633    2806476     81      12  7381     -0.50905      0.69464
100288797   20    2761585    2807804     74      12  7328     -0.37981      0.64796
56265       20    2764715    2816292     76      13  7225     -0.13229      0.55262
64601       20    2786373    2857378     95      10  7483      0.73052      0.23254
64773       20    2805960    2856889     79       7  7570      0.84997      0.19767
5786        20    2809841    3029316    271      11  7636      0.49895      0.30891
2797        20    2989268    3036391     77       8  7442      0.17929      0.42885
64949       20    2991675    3038896     78       9  7440      0.15241      0.43943
5020        20    3017266    3063163     55       9  7314     -0.57414      0.71706
551         20    3053202    3100370     39       8  7192    -0.058414      0.52329
22888       20    3078219    3175556    145      17  7544      0.92802       0.1767
60493       20    3117165    3175532     97      14  7699       1.1771      0.11958
9762        20    3133263    3189238    125      15  7760        1.358      0.08724
3704        20    3154514    3214516    173      18  7711      0.80703      0.20983
65992       20    3161012    3220295    184      20  7611      0.70588      0.24013
83959       20    3198063    3257109    149      14  7608      0.19338      0.42333
25943       20    3219948    3423587    463      12  8068     -0.21949      0.58686
8455        20    3416665    3641769    478      20  7825      0.30294      0.38097
64096       20    3629939    3679046    117      22  7649       1.0207      0.15369
80332       20    3638620    3697755    147      22  7649     -0.13145      0.55229
6614        20    3657617    3728213    134      16  7503      0.50051      0.30836
116835      20    3678317    3743758    121      15  7380      0.30743      0.37926
54976       20    3724146    3784035     68      10  7366     -0.47709      0.68335
994         20    3732419    3796765    116      14  7341      -1.6143      0.94677
25876       20    3748151    3797113    100      12  7467      -1.4205      0.92227
1059        20    3754498    3802337    104      11  7470      -1.8055       0.9645
55317       20    3766171    3815954    106      12  7425      -1.8266      0.96612
57506       20    3792446    3866770    109      19  7355     -0.74376      0.77149
80025       20    3834486    3914538    130      12  7698      0.45258      0.32543
11237       20    3902068    4031216    234      15  7786      0.16759      0.43345
54498       20    4094426    4178394    218      29  7269      -1.1374      0.87231
146         20    4191278    4264659    195      19  7669     -0.29018      0.61416
5621        20    4631797    4692235    102      16  7236     -0.98963      0.83882
23627       20    4667556    4719106    112      19  7421      0.68962      0.24522
9770        20    4750669    4839291    282      36  7588    -0.063032      0.52513
9962        20    4823002    5025939    255      33  7353      0.45112      0.32595
29058       20    5039129    5128736    152       9  7629      -1.5097      0.93444
8760        20    5072407    5188533    172      14  7637      -1.1406      0.87299
5111        20    5085599    5142268     70       6  7315     -0.96441      0.83258
128674      20    5271711    5332378    267      14  8050     -0.50345      0.69267
56261       20    5515080    5626672    180      17  7727      0.30332      0.38082
149840      20    5696043    5854558    372      44  7519     -0.71142      0.76159
1114        20    5856974    5916007    172      16  7729     -0.73699      0.76944
84515       20    5896298    5985852    187      19  7752     -0.43787      0.66926
51605       20    5908479    5966204    128      14  7791     -0.27012      0.60647
54675       20    5951739    6030699    146      17  7746     -0.95029      0.82902
164312      20    6011192    6069726    160      19  7683     -0.28932      0.61383
55612       20    6045492    6139191    247      27  7717      -1.3028      0.90367
650         20    6713745    6770910    106      23  7419     -0.55541      0.71069
54363       20    7853631    7956093    169      15  7583      -1.4397      0.92503
56255       20    7951713    8035393    137      12  7285      -1.3826      0.91661
23236       20    8077912    8875547   1892     121  7827       0.9035      0.18313
5332        20    9014357    9471463    663      44  7669     -0.89946       0.8158
24141       20    9460005    9521171    121      16  7606      -1.9019      0.97141
57144       20    9508037    9854687    799      62  7826     0.058207      0.47679
63926       20    9980697   10047407    182      14  7835      -0.5486      0.70836
6616        20   10164477   10298068    238      31  7653      0.48971      0.31217
8195        20   10375428   10449887    200      11  7568     -0.30869      0.62122
128710      20   10380951   10614551    501      27  7797      0.00437      0.49826
182         20   10608332   10689694    127      22  7570       1.4111     0.079112
22903       20   11836377   11917243    161       8  8023     -0.15215      0.56046
55304       20   12954627   13157411    694      36  7938       1.0424      0.14861
140862      20   13167418   13291297    287      39  7601      0.56929      0.28458
55617       20   13360036   13654583    349      13  7930      0.55773      0.28851
51575       20   13684969   13800579    203      15  8047     -0.84315      0.80043
79133       20   13730672   13809067    127      12  8042     -0.84658      0.80139
80343       20   13819635   14010979    344      25  8086      0.19628      0.42219
140733      20   13941146   16043842   4088     216  7785      -1.0417      0.85122
23767       20   14294639   14353313     82       7  7533     -0.28735      0.61308
55614       20   16242742   16589079    890      41  8017       1.1286      0.12953
6629        20   16675609   16732417    158      20  7948        1.789     0.036805
56914       20   16693998   16742809    115      25  7799      0.57576      0.28239
5126        20   17171752   17475223    804      44  7953     -0.75035      0.77348
631         20   17464550   17584865    183      34  7693     -0.43953      0.66986
11034       20   17514818   17598887     78      10  7457     -0.19334      0.57665
6238        20   17584323   17697934    189      23  7726      0.78639      0.21582
140836      20   17639320   17726517    214      22  7920      0.81181      0.20845
27131       20   17912244   17984490    211      12  8080     -0.93337      0.82468
92667       20   17914534   17981765    202      11  8090     -0.92433      0.82234
58495       20   17994796   18074834    184      32  7553     -0.46615      0.67945
100303755   20   18083499   18179016    232      27  7576      0.32571      0.37232
57325       20   18087868   18179031    222      26  7574      0.20991      0.41687
7692        20   18233872   18307640    165      15  7921     0.051879      0.47931
55184       20   18354011   18482995    261      16  7714     -0.37745      0.64708
10621       20   18413033   18475287    119      14  7756    -0.033866      0.51351
10483       20   18453188   18552059    231      11  7754      0.17635      0.43001
10741       20   18457184   18512899    121       9  7693     -0.12592       0.5501
92675       20   18533556   18754561    579      15  8044       1.5087     0.065687
140856      20   18759370   18805036     97      17  7643       1.2295      0.10945
100128496   20   18780372   18845839    105      15  7708      0.46322       0.3216
57419       20   19158290   19713541   1042      63  7812      0.68849      0.24557
54453       20   19703254   19993103    702      72  7618      0.58563      0.27906
51126       20   19962934   20024273     91      13  7295     -0.43157      0.66697
26074       20   19998158   20351359    784      43  7940       -1.579      0.94283
51340       20   20005005   20071690    134      14  7838     -0.68198      0.75237
3642        20   20313765   20361593     35       7  7319     -0.71593      0.76298
57186       20   20360202   20728281     94      11  7270     -0.39653      0.65414
