GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,symbol,P_bonf,P_fdr
245938,20,33351,87296,19,7,7341,-0.60475,0.72733,DEFB125,1.0,0.9537350958744916
144983,13,53138750,53227931,134,8,7365,-0.6049,0.72738,HNRNPA1L2,1.0,0.9537350958744916
7104,3,149157368,149231181,318,22,7608,-0.60496,0.7274,TM4SF4,1.0,0.9537350958744916
145501,14,77930737,78000210,180,20,7989,-0.60569,0.72764,ISM2,1.0,0.9539804836952573
51535,12,42684947,42852422,376,11,8002,-0.60587,0.7277,PPHLN1,1.0,0.9539898620188816
317772,1,149849019,149894466,43,2,7396,-0.6064,0.72787,HIST2H2AB,1.0,0.9539901471974476
5570,6,122758062,123057518,552,25,7881,-0.60645,0.72789,PKIB,1.0,0.9539901471974476
57192,19,7552496,7608895,55,8,6936,-0.6068,0.72801,MCOLN1,1.0,0.9539901471974476
132989,4,87787358,87859820,144,12,7991,-0.60691,0.72805,C4orf36,1.0,0.9539901471974476
55283,1,85473765,85549585,135,12,7865,-0.60763,0.72828,MCOLN3,1.0,0.9539901471974476
8408,12,132344279,132417707,92,8,6939,-0.60776,0.72833,ULK1,1.0,0.9539901471974476
8909,12,48093517,48154355,156,17,7952,-0.60786,0.72836,ENDOU,1.0,0.9539901471974476
115761,13,50167435,50218008,135,11,7553,-0.60789,0.72837,ARL11,1.0,0.9539901471974476
388697,1,152174552,152231672,105,3,6923,-0.60792,0.72838,HRNR,1.0,0.9539901471974476
64772,17,77032565,77094685,131,12,7367,-0.60796,0.72839,ENGASE,1.0,0.9539901471974476
2787,1,84954006,85007262,106,8,7896,-0.60798,0.7284,GNG5,1.0,0.9539901471974476
3394,16,85897774,85966212,197,22,7575,-0.60826,0.72849,IRF8,1.0,0.9539901471974476
79165,19,54649377,54698446,52,10,6830,-0.60837,0.72853,LENG1,1.0,0.9539901471974476
136371,7,150862785,150919919,91,14,7499,-0.60846,0.72856,ASB10,1.0,0.9539901471974476
55298,11,71604768,71718643,26,1,6989,-0.60859,0.7286,RNF121,1.0,0.9539901471974476
378708,1,10454944,10520239,100,9,7808,-0.6088,0.72867,APITD1,1.0,0.9539901471974476
64689,3,39128090,39184854,96,8,7860,-0.60883,0.72868,GORASP1,1.0,0.9539901471974476
54777,10,134611896,134791089,364,20,7731,-0.60893,0.72871,CFAP46,1.0,0.9539901471974476
7164,6,125439876,125594644,240,20,7735,-0.6091,0.72877,TPD52L1,1.0,0.9539901471974476
160518,12,31525157,31778952,478,17,7843,-0.60922,0.72881,DENND5B,1.0,0.9539901471974476
6687,16,89539802,89634174,214,8,7819,-0.60921,0.72881,SPG7,1.0,0.9539901471974476
85437,12,42695888,42754932,158,8,7951,-0.60944,0.72888,ZCRB1,1.0,0.9540125986078886
558,19,41690104,41777672,98,14,7379,-0.60998,0.72906,AXL,1.0,0.9541790125425941
84872,12,56477030,56527143,31,4,8115,-0.61043,0.72921,ZC3H10,1.0,0.954306141800783
29097,1,224509513,224577154,103,7,7554,-0.61061,0.72927,CNIH4,1.0,0.9543154795215657
27094,3,178947537,179019838,225,22,7777,-0.61118,0.72946,KCNMB3,1.0,0.9544219828960718
84861,22,20785806,20885170,166,13,7746,-0.61126,0.72949,KLHL22,1.0,0.9544219828960718
55274,6,170094001,170159106,95,8,7631,-0.61132,0.72951,PHF10,1.0,0.9544219828960718
55248,1,212527816,212623267,149,14,7893,-0.61182,0.72967,TMEM206,1.0,0.954545284057971
55323,15,71113889,71181498,100,4,7946,-0.61194,0.72971,LARP6,1.0,0.954545284057971
92736,17,72885370,72940006,20,5,7023,-0.61254,0.72991,OTOP2,1.0,0.9547377233533801
7260,2,3182741,3416653,547,20,7718,-0.61291,0.73003,TSSC1,1.0,0.9548255006520794
57824,5,143156726,143210284,130,10,7994,-0.61314,0.73011,HMHB1,1.0,0.9548588860722821
7414,10,75722836,75889918,131,10,7627,-0.61334,0.73017,VCL,1.0,0.9548588860722821
285556,4,100547686,100610424,66,8,7702,-0.6135,0.73023,LOC285556,1.0,0.9548588860722821
65265,8,146242823,146291416,75,1,7962,-0.61366,0.73028,C8orf33,1.0,0.9548588860722821
10330,12,56694212,56745128,39,1,7831,-0.61377,0.73032,CNPY2,1.0,0.9548588860722821
55552,19,11822080,11884824,84,6,7645,-0.61461,0.73059,ZNF823,1.0,0.9549753427827595
57724,18,43417574,43582305,307,17,7578,-0.61498,0.73072,EPG5,1.0,0.9549753427827595
59348,19,52457593,52525079,163,11,7798,-0.61507,0.73074,ZNF350,1.0,0.9549753427827595
3912,7,107554244,107678804,196,25,7727,-0.61508,0.73075,LAMB1,1.0,0.9549753427827595
10868,9,132562696,132654121,336,8,8078,-0.61508,0.73075,USP20,1.0,0.9549753427827595
10102,12,58141528,58206639,45,3,7679,-0.61518,0.73078,TSFM,1.0,0.9549753427827595
11064,9,123802170,123949888,240,13,8046,-0.61552,0.73089,CNTRL,1.0,0.9549753427827595
26298,11,34607588,34694835,145,23,7516,-0.61575,0.73097,EHF,1.0,0.9549753427827595
9617,13,41780505,41872731,180,14,7864,-0.61602,0.73106,MTRF1,1.0,0.9549753427827595
92211,10,85919391,85989377,136,14,7802,-0.61615,0.7311,CDHR1,1.0,0.9549753427827595
342538,17,59657794,59703563,69,7,7605,-0.61628,0.73114,NACA2,1.0,0.9549753427827595
8689,17,39632388,39683799,103,16,7857,-0.61628,0.73114,KRT36,1.0,0.9549753427827595
10427,4,110319969,110471615,139,3,7881,-0.61658,0.73124,SEC24B,1.0,0.9549753427827595
3399,1,23874421,23921285,44,4,7215,-0.61663,0.73126,ID3,1.0,0.9549753427827595
10008,11,74155886,74213600,133,14,7822,-0.61705,0.7314,KCNE3,1.0,0.9549753427827595
388536,19,37299224,37376689,95,8,7931,-0.61707,0.73141,ZNF790,1.0,0.9549753427827595
5618,5,35038861,35265823,391,32,7609,-0.61716,0.73143,PRLR,1.0,0.9549753427827595
51592,1,114925399,115088781,200,14,7892,-0.6172,0.73145,TRIM33,1.0,0.9549753427827595
162083,16,27043219,27090487,58,9,7016,-0.61733,0.73149,C16orf82,1.0,0.9549753427827595
729747,19,12144620,12198782,55,3,8015,-0.61734,0.7315,ZNF878,1.0,0.9549753427827595
22826,1,28516789,28594542,166,7,8018,-0.61741,0.73152,DNAJC8,1.0,0.9549753427827595
347240,9,34242378,34364198,203,15,7593,-0.61786,0.73167,KIF24,1.0,0.9550591381055675
3855,12,52591954,52652709,170,18,7673,-0.61793,0.73169,KRT7,1.0,0.9550591381055675
84924,19,36926021,37015804,157,12,7834,-0.61823,0.73179,ZNF566,1.0,0.9551206044393031
3045,11,5244059,5290858,100,7,7607,-0.61841,0.73185,HBD,1.0,0.9551298582995952
6392,11,111922548,111976525,22,1,7785,-0.61861,0.73191,SDHD,1.0,0.9551391108219475
1908,20,57840499,57911047,52,6,7526,-0.61933,0.73215,EDN3,1.0,0.9553832441810033
10346,11,5675817,5742093,253,23,7695,-0.61972,0.73228,TRIM22,1.0,0.9554838135164438
80071,11,124789017,124921385,243,16,7955,-0.62014,0.73242,CCDC15,1.0,0.955491708303249
8939,9,133419954,133523739,193,16,7437,-0.62018,0.73243,FUBP3,1.0,0.955491708303249
55343,11,45790623,45844568,94,13,7486,-0.62058,0.73256,SLC35C1,1.0,0.955491708303249
151531,2,158698213,159002666,519,36,7592,-0.62079,0.73263,UPP2,1.0,0.955491708303249
93349,2,231156894,231278445,368,23,7954,-0.62092,0.73267,SP140L,1.0,0.955491708303249
3883,17,39492344,39542064,57,6,8030,-0.621,0.7327,KRT33A,1.0,0.955491708303249
891,5,68427837,68484072,119,10,7860,-0.62133,0.73281,CCNB1,1.0,0.955491708303249
55153,4,76861064,76947115,138,12,7756,-0.62138,0.73283,SDAD1,1.0,0.955491708303249
23396,19,3620179,3735484,154,21,7365,-0.62152,0.73287,PIP5K1C,1.0,0.955491708303249
80110,19,52506577,52566680,115,7,7784,-0.62155,0.73288,ZNF614,1.0,0.955491708303249
5599,10,49479682,49657403,228,13,8005,-0.62161,0.7329,MAPK8,1.0,0.955491708303249
79038,14,104147081,104210005,84,10,7426,-0.62169,0.73293,ZFYVE21,1.0,0.955491708303249
7357,9,114624206,114707649,234,23,7920,-0.62189,0.73299,UGCG,1.0,0.955491708303249
195814,8,57202570,57268335,113,11,7949,-0.62207,0.73305,SDR16C5,1.0,0.955491708303249
4308,15,31283264,31488476,454,52,7535,-0.62215,0.73308,TRPM1,1.0,0.955491708303249
79705,15,101424460,101620317,442,31,7674,-0.62311,0.73339,LRRK1,1.0,0.9555424639353721
54995,3,25796563,25846025,41,1,7685,-0.62315,0.73341,OXSM,1.0,0.9555424639353721
56672,11,8897701,8951626,87,7,7938,-0.62325,0.73344,AKIP1,1.0,0.9555424639353721
10718,10,83600070,84756935,2083,111,7708,-0.6233,0.73346,NRG3,1.0,0.9555424639353721
9745,19,30828328,31058966,305,29,7618,-0.62343,0.7335,ZNF536,1.0,0.9555424639353721
23399,17,7136906,7190259,44,3,7503,-0.6235,0.73352,CTDNEP1,1.0,0.9555424639353721
10248,7,100268676,100315123,53,5,8107,-0.62353,0.73353,POP7,1.0,0.9555424639353721
57589,9,5594031,5786557,273,11,7647,-0.62382,0.73363,RIC1,1.0,0.9555424639353721
353088,19,21653437,21731079,185,6,7808,-0.62407,0.73371,ZNF429,1.0,0.9555424639353721
2941,6,52832746,52895178,148,13,8012,-0.62414,0.73373,GSTA4,1.0,0.9555424639353721
203074,8,10348030,10421676,330,18,7640,-0.62421,0.73376,PRSS55,1.0,0.9555424639353721
54462,10,86053342,86288276,562,16,8063,-0.62434,0.7338,CCSER2,1.0,0.9555424639353721
84256,16,2926943,3011209,297,22,7274,-0.62444,0.73383,FLYWCH1,1.0,0.9555424639353721
148103,19,35238979,35299134,80,11,7783,-0.62454,0.73386,ZNF599,1.0,0.9555424639353721
56659,14,90493109,90662201,396,34,7513,-0.62539,0.73414,KCNK13,1.0,0.9557857975393914
81793,4,38763860,38819611,160,8,7588,-0.6258,0.73428,TLR10,1.0,0.9557857975393914
3691,17,73682516,73763899,65,8,7108,-0.62585,0.73429,ITGB4,1.0,0.9557857975393914
9126,10,112292449,112374392,150,9,7888,-0.62634,0.73446,SMC3,1.0,0.9557857975393914
346689,7,139128088,139203457,123,17,6878,-0.62638,0.73447,KLRG2,1.0,0.9557857975393914
2628,15,45643322,45705980,96,3,7209,-0.62681,0.73461,GATM,1.0,0.9557857975393914
100381270,1,203731651,203779590,132,11,7493,-0.62684,0.73462,ZBED6,1.0,0.9557857975393914
3047,11,5259502,5306087,82,5,7761,-0.62686,0.73462,HBG1,1.0,0.9557857975393914
57609,12,50863768,51152450,265,7,7666,-0.62732,0.73478,DIP2B,1.0,0.9557857975393914
345611,5,150191085,150238231,52,2,7185,-0.62747,0.73483,IRGM,1.0,0.9557857975393914
442319,7,63470765,63554444,199,5,8031,-0.6277,0.7349,ZNF727,1.0,0.9557857975393914
619373,8,29979187,30037200,53,5,7418,-0.62778,0.73493,MBOAT4,1.0,0.9557857975393914
79830,1,35490387,35591460,24,1,6965,-0.62787,0.73496,ZMYM1,1.0,0.9557857975393914
51202,12,12931280,12992915,145,17,7247,-0.62793,0.73498,DDX47,1.0,0.9557857975393914
51366,8,103254501,103459947,277,18,7995,-0.62812,0.73504,UBR5,1.0,0.9557857975393914
5156,4,55060264,55174412,200,12,7906,-0.6283,0.73509,PDGFRA,1.0,0.9557857975393914
81448,1,158659468,158705442,101,8,8025,-0.62835,0.73511,OR6K2,1.0,0.9557857975393914
154872,7,124407346,124465864,108,6,8102,-0.62844,0.73514,C7orf77,1.0,0.9557857975393914
254552,11,67385409,67432408,119,12,8050,-0.62844,0.73514,NUDT8,1.0,0.9557857975393914
100996273,17,75405786,75453731,43,1,7695,-0.62851,0.73516,LOC100996273,1.0,0.9557857975393914
30833,17,73116320,73162890,31,2,7154,-0.62889,0.73529,NT5C,1.0,0.9557857975393914
11001,15,50439393,50538589,285,20,7834,-0.62902,0.73533,SLC27A2,1.0,0.9557857975393914
23301,2,62865986,63283622,305,13,7932,-0.62917,0.73538,EHBP1,1.0,0.9557857975393914
26146,2,239194185,239319541,193,17,7891,-0.62921,0.7354,TRAF3IP1,1.0,0.9557857975393914
134553,5,134146370,134205425,26,5,7561,-0.62967,0.73554,C5orf24,1.0,0.9557857975393914
4711,3,179287575,179352288,79,4,7973,-0.62964,0.73554,NDUFB5,1.0,0.9557857975393914
117194,11,19066002,19117228,185,14,7924,-0.62974,0.73557,MRGPRX2,1.0,0.9557857975393914
390648,15,102310923,102356861,55,6,7574,-0.62987,0.73561,OR4F6,1.0,0.9557857975393914
51561,12,56697663,56744194,30,1,7754,-0.63021,0.73572,IL23A,1.0,0.9557857975393914
4717,4,140201071,140258705,91,5,8062,-0.63027,0.73574,NDUFC1,1.0,0.9557857975393914
79026,11,62191014,62349332,92,15,7360,-0.63029,0.73575,AHNAK,1.0,0.9557857975393914
387885,12,113552543,113607081,70,6,7387,-0.6306,0.73585,CCDC42B,1.0,0.9557857975393914
388125,15,62445734,62493359,77,9,7605,-0.6306,0.73585,C2CD4B,1.0,0.9557857975393914
10206,13,50536143,50602603,66,5,7860,-0.63069,0.73588,TRIM13,1.0,0.9557857975393914
1995,19,11552143,11626806,45,7,6849,-0.63076,0.7359,ELAVL3,1.0,0.9557857975393914
79415,17,80390462,80443707,72,5,7681,-0.63101,0.73598,C17orf62,1.0,0.9558041176893749
1718,1,55305300,55387921,196,12,7579,-0.63112,0.73602,DHCR24,1.0,0.9558041176893749
284293,18,61581588,61637646,107,4,7678,-0.6313,0.73608,HMSD,1.0,0.9558132757876564
206358,5,150781553,150881940,243,17,7996,-0.6321,0.73634,SLC36A1,1.0,0.9560460680135164
85313,6,149815631,149902238,59,2,6931,-0.63253,0.73648,PPIL4,1.0,0.9560460680135164
22883,1,9779079,9919550,97,7,7174,-0.63254,0.73648,CLSTN1,1.0,0.9560460680135164
128646,20,1504897,1574489,113,14,7530,-0.63259,0.7365,SIRPD,1.0,0.9560460680135164
101928448,5,55799692,55865983,126,22,7264,-0.63272,0.73654,C5orf67,1.0,0.9560460680135164
1362,17,28670942,28806675,122,5,7881,-0.63297,0.73662,CPD,1.0,0.9560460680135164
94015,17,72174696,72268159,147,16,7471,-0.63298,0.73663,TTYH2,1.0,0.9560460680135164
23007,3,155187670,155497878,553,18,7588,-0.6335,0.7368,PLCH1,1.0,0.9561421982603695
353497,4,2063645,2278848,280,6,7116,-0.63355,0.73681,POLN,1.0,0.9561421982603695
22980,16,89904994,89987795,186,9,7565,-0.6342,0.73702,TCF25,1.0,0.9563031754474234
23092,5,142114881,142618572,566,41,7309,-0.63424,0.73704,ARHGAP26,1.0,0.9563031754474234
392307,9,35807014,35868372,78,9,8025,-0.63451,0.73713,FAM221B,1.0,0.9563512117291936
10443,13,32996625,33151839,136,8,7832,-0.63479,0.73722,N4BP2L2,1.0,0.9563824029893648
4913,16,2079816,2132931,35,8,6991,-0.63493,0.73726,NTHL1,1.0,0.9563824029893648
401124,4,36248237,36356407,198,23,7874,-0.6352,0.73735,DTHD1,1.0,0.9564006150308954
1813,11,113270317,113381413,191,20,7665,-0.6353,0.73738,DRD2,1.0,0.9564006150308954
154810,11,94404602,94619918,191,15,7524,-0.63571,0.73752,AMOTL1,1.0,0.9565096005747126
25821,6,74136454,74221179,84,6,7830,-0.63586,0.73757,MTO1,1.0,0.9565096005747126
9470,2,233379762,233458354,186,15,7751,-0.63618,0.73767,EIF4E2,1.0,0.9565705653329504
340419,8,108901544,109130913,392,21,7876,-0.63665,0.73782,RSPO2,1.0,0.9566963539721305
91151,16,3338808,3390439,35,4,7265,-0.63681,0.73788,TIGD7,1.0,0.9567054341736695
79848,8,67941588,68118849,23,5,7830,-0.63754,0.73811,CSPP1,1.0,0.9567970681074932
51004,14,74381637,74439815,142,9,7881,-0.63764,0.73815,COQ6,1.0,0.9567970681074932
7135,1,201362895,201425874,86,13,7042,-0.63865,0.73847,TNNI1,1.0,0.9567970681074932
65124,2,110336911,110386564,77,7,8072,-0.63872,0.7385,SOWAHC,1.0,0.9567970681074932
79711,14,24639425,24693124,79,13,7600,-0.6391,0.73862,IPO4,1.0,0.9567970681074932
146439,16,3067683,3121950,76,8,6738,-0.63914,0.73863,CCDC64B,1.0,0.9567970681074932
284391,19,12140546,12198626,56,3,8010,-0.63937,0.73871,ZNF844,1.0,0.9567970681074932
6631,6,34689871,34751634,181,7,7840,-0.63939,0.73871,SNRPC,1.0,0.9567970681074932
282618,19,39751965,39799312,28,4,7709,-0.63972,0.73882,IFNL1,1.0,0.9567970681074932
3854,12,52830435,52880910,233,9,8096,-0.63973,0.73883,KRT6B,1.0,0.9567970681074932
23081,9,6685863,7185648,1667,79,7690,-0.64006,0.73893,KDM4C,1.0,0.9567970681074932
5341,2,68557322,68634585,304,13,7868,-0.6402,0.73898,PLEK,1.0,0.9567970681074932
203190,8,21994343,22049344,54,7,7011,-0.64033,0.73902,LGI3,1.0,0.9567970681074932
388566,19,57043401,57109965,162,12,7901,-0.64044,0.73906,ZNF470,1.0,0.9567970681074932
3363,10,92490575,92652671,287,12,8024,-0.64054,0.73909,HTR7,1.0,0.9567970681074932
388289,16,73150536,73213346,160,19,7752,-0.6406,0.73911,C16orf47,1.0,0.9567970681074932
94234,6,1277675,1324993,77,15,7600,-0.64119,0.7393,FOXQ1,1.0,0.9567970681074932
201243,17,7293851,7340887,41,10,7282,-0.64177,0.73949,C17orf74,1.0,0.9567970681074932
10466,7,106832189,107239959,577,10,7981,-0.64214,0.73961,COG5,1.0,0.9567970681074932
84078,13,41755711,41803702,47,7,7693,-0.64246,0.73971,KBTBD7,1.0,0.9567970681074932
1040,4,85469057,85582493,129,9,7972,-0.64346,0.74004,CDS1,1.0,0.9567970681074932
137682,8,96002209,96125685,246,17,7973,-0.64375,0.74013,NDUFAF6,1.0,0.9567970681074932
165679,3,161052580,161125662,119,8,7558,-0.64378,0.74014,SPTSSB,1.0,0.9567970681074932
120892,12,40583813,40773087,470,28,8018,-0.64387,0.74017,LRRK2,1.0,0.9567970681074932
84189,13,86356922,86408483,143,12,8066,-0.644,0.74021,SLITRK6,1.0,0.9567970681074932
55854,2,187315885,187384088,99,7,7991,-0.64451,0.74038,ZC3H15,1.0,0.9567970681074932
387264,11,1595572,1641513,164,15,7835,-0.64477,0.74046,KRTAP5-1,1.0,0.9567970681074932
79870,8,104117921,104252533,404,36,7974,-0.64483,0.74048,BAALC,1.0,0.9567970681074932
79603,19,8239217,8337305,143,24,6876,-0.64513,0.74058,CERS4,1.0,0.9567970681074932
90507,17,45905047,45953699,91,10,7502,-0.64531,0.74064,SCRN2,1.0,0.9567970681074932
3866,17,39659997,39713033,73,5,7523,-0.64534,0.74065,KRT15,1.0,0.9567970681074932
80723,3,136502861,136584734,148,6,7788,-0.64548,0.74069,SLC35G2,1.0,0.9567970681074932
2034,2,46489541,46623842,230,32,7236,-0.64556,0.74072,EPAS1,1.0,0.9567970681074932
84858,10,77147602,77196513,7,3,7020,-0.64569,0.74076,ZNF503,1.0,0.9567970681074932
54020,21,43884742,44011550,400,24,7793,-0.64577,0.74078,SLC37A1,1.0,0.9567970681074932
163175,19,35605417,35661178,84,11,7570,-0.64579,0.74079,LGI4,1.0,0.9567970681074932
60681,17,39933962,39989469,94,9,7550,-0.64603,0.74087,FKBP10,1.0,0.9567970681074932
146429,16,89252169,89302757,144,11,7383,-0.64607,0.74088,SLC22A31,1.0,0.9567970681074932
10237,17,47768296,47820313,35,8,7754,-0.64612,0.7409,SLC35B1,1.0,0.9567970681074932
112479,16,20781515,20852798,68,6,7667,-0.64615,0.74091,ERI2,1.0,0.9567970681074932
10806,1,243384307,243673393,341,20,7889,-0.64621,0.74093,SDCCAG8,1.0,0.9567970681074932
7103,12,71508877,71586779,166,8,7763,-0.64632,0.74096,TSPAN8,1.0,0.9567970681074932
4357,22,37380683,37435863,150,14,7764,-0.64678,0.74111,MPST,1.0,0.9567970681074932
5357,3,142280229,142442506,239,13,8099,-0.64702,0.74119,PLS1,1.0,0.9567970681074932
29958,5,78283387,78400497,243,16,7952,-0.64713,0.74123,DMGDH,1.0,0.9567970681074932
7681,15,23775454,23830764,94,10,7822,-0.64714,0.74123,MKRN3,1.0,0.9567970681074932
5939,12,56880607,57004859,123,8,7722,-0.64715,0.74123,RBMS2,1.0,0.9567970681074932
594855,15,75083951,75134136,33,3,7285,-0.64754,0.74136,CPLX3,1.0,0.9567970681074932
84639,2,113790547,113843427,227,16,7849,-0.64793,0.74148,IL1F10,1.0,0.9567970681074932
26156,16,11918053,11980442,55,2,7050,-0.64813,0.74155,RSL1D1,1.0,0.9567970681074932
5929,1,205045270,205126150,128,10,7739,-0.64816,0.74156,RBBP5,1.0,0.9567970681074932
653657,19,7046216,7093645,57,7,7668,-0.64819,0.74157,MBD3L3,1.0,0.9567970681074932
284992,2,197469278,197607530,212,9,7873,-0.64882,0.74177,CCDC150,1.0,0.9567970681074932
386683,21,46042849,46088258,150,10,7805,-0.64922,0.7419,KRTAP12-3,1.0,0.9567970681074932
100129842,19,20704067,20783626,113,8,7286,-0.64934,0.74194,ZNF737,1.0,0.9567970681074932
84919,1,204359781,204415945,64,7,7693,-0.6494,0.74196,PPP1R15B,1.0,0.9567970681074932
653140,2,24362471,24433718,136,9,7855,-0.6495,0.74199,FAM228A,1.0,0.9567970681074932
727,9,123704613,123847554,259,14,8011,-0.6496,0.74202,C5,1.0,0.9567970681074932
55114,16,24920710,25061695,224,14,7721,-0.64965,0.74204,ARHGAP17,1.0,0.9567970681074932
54985,16,3062626,3109287,67,8,6738,-0.64972,0.74206,HCFC1R1,1.0,0.9567970681074932
85363,11,5666740,5741339,276,24,7651,-0.64975,0.74207,TRIM5,1.0,0.9567970681074932
23428,14,23584504,23687869,117,26,7181,-0.65014,0.7422,SLC7A8,1.0,0.9567970681074932
144535,12,96931648,97279333,714,23,7925,-0.65016,0.74221,CFAP54,1.0,0.9567970681074932
164668,22,39458229,39510072,131,7,7294,-0.65023,0.74223,APOBEC3H,1.0,0.9567970681074932
2799,12,65097222,65188226,80,3,7554,-0.65032,0.74226,GNS,1.0,0.9567970681074932
51427,7,64091461,64181960,178,14,7761,-0.65034,0.74226,ZNF107,1.0,0.9567970681074932
2645,7,44173870,44264022,176,21,7770,-0.65036,0.74227,GCK,1.0,0.9567970681074932
10518,15,78386948,78458877,94,11,7851,-0.65039,0.74228,CIB2,1.0,0.9567970681074932
10281,21,39416313,39528454,100,8,7410,-0.65058,0.74234,DSCR4,1.0,0.9567970681074932
9088,16,3008101,3065540,54,6,7085,-0.6507,0.74238,PKMYT1,1.0,0.9567970681074932
51367,12,121006848,121054201,81,15,7220,-0.65073,0.74239,POP5,1.0,0.9567970681074932
100463482,7,142339131,142385525,119,6,8027,-0.6508,0.74241,MTRNR2L6,1.0,0.9567970681074932
2213,1,161597905,161658444,19,4,7182,-0.65098,0.74247,FCGR2B,1.0,0.9567970681074932
58509,19,3600626,3661813,131,10,7564,-0.65103,0.74249,CACTIN,1.0,0.9567970681074932
373509,15,50782759,50873902,176,10,8041,-0.65112,0.74251,USP50,1.0,0.9567970681074932
4356,17,41868167,41945547,78,4,7888,-0.65127,0.74257,MPP3,1.0,0.9567970681074932
9215,22,33658509,34351464,1488,114,7800,-0.65136,0.74259,LARGE,1.0,0.9567970681074932
983,10,62503089,62564610,155,14,7884,-0.65142,0.74261,CDK1,1.0,0.9567970681074932
729025,12,16331419,16465619,349,14,7914,-0.65176,0.74272,SLC15A5,1.0,0.9567970681074932
202052,5,138735892,138815171,25,2,6830,-0.65188,0.74276,DNAJC18,1.0,0.9567970681074932
89781,22,26836848,26914829,141,13,7841,-0.65192,0.74277,HPS4,1.0,0.9567970681074932
6121,1,68884507,68950642,127,16,7732,-0.65194,0.74278,RPE65,1.0,0.9567970681074932
441027,4,83394329,83518595,159,24,7102,-0.6522,0.74286,TMEM150C,1.0,0.9567970681074932
80133,1,170869612,171043906,448,25,7605,-0.65232,0.7429,MROH9,1.0,0.9567970681074932
394,14,32510664,32638934,50,12,7410,-0.65237,0.74292,ARHGAP5,1.0,0.9567970681074932
122970,14,74023410,74072470,65,10,7113,-0.65274,0.74304,ACOT4,1.0,0.9567970681074932
160428,12,105403562,105513341,312,21,7966,-0.65319,0.74318,ALDH1L2,1.0,0.9567970681074932
4723,11,67339323,67390012,121,8,7988,-0.65363,0.74332,NDUFV1,1.0,0.9567970681074932
4597,16,88708343,88764495,88,13,6900,-0.65374,0.74336,MVD,1.0,0.9567970681074932
54973,1,1236965,1295067,8,1,7093,-0.65393,0.74342,CPSF3L,1.0,0.9567970681074932
1832,6,7506808,7596946,251,25,7742,-0.65394,0.74342,DSP,1.0,0.9567970681074932
54968,8,74853377,74905018,113,7,8008,-0.65393,0.74342,TMEM70,1.0,0.9567970681074932
11331,12,7064515,7114981,43,4,7743,-0.65403,0.74345,PHB2,1.0,0.9567970681074932
79694,6,95990373,96067333,206,11,7995,-0.65408,0.74347,MANEA,1.0,0.9567970681074932
401551,9,127580627,127630170,48,5,6968,-0.65427,0.74353,WDR38,1.0,0.9567970681074932
145407,14,58460808,58653847,386,26,7778,-0.65425,0.74353,C14orf37,1.0,0.9567970681074932
123096,14,100735514,100807884,67,12,7211,-0.65442,0.74358,SLC25A29,1.0,0.9567970681074932
2618,21,34866238,34950223,79,8,8081,-0.65486,0.74372,GART,1.0,0.9567970681074932
64897,12,121430835,121489300,157,17,7784,-0.65485,0.74372,C12orf43,1.0,0.9567970681074932
80270,16,30960949,31010473,39,3,8004,-0.65504,0.74378,HSD3B7,1.0,0.9567970681074932
3558,4,123362625,123412650,68,9,8136,-0.65521,0.74383,IL2,1.0,0.9567970681074932
8216,22,21301558,21363326,114,23,7584,-0.65526,0.74385,LZTR1,1.0,0.9567970681074932
81857,19,50286319,50350237,72,9,7593,-0.65537,0.74388,MED25,1.0,0.9567970681074932
375686,8,145051582,145112015,38,2,7964,-0.6554,0.7439,SPATC1,1.0,0.9567970681074932
10786,6,25835328,25909471,168,17,7641,-0.65542,0.7439,SLC17A3,1.0,0.9567970681074932
7050,18,3376925,3468409,153,25,7344,-0.65544,0.74391,TGIF1,1.0,0.9567970681074932
388969,2,85822376,85874179,29,6,7719,-0.65548,0.74392,C2orf68,1.0,0.9567970681074932
147463,18,21169977,21277849,65,6,7234,-0.65551,0.74393,ANKRD29,1.0,0.9567970681074932
64332,3,101511834,101589869,71,8,7786,-0.65566,0.74398,NFKBIZ,1.0,0.9567970681074932
54938,19,39395904,39456536,101,11,7286,-0.65587,0.74404,SARS2,1.0,0.9567970681074932
55356,1,116484119,116622675,136,11,7688,-0.65584,0.74404,SLC22A15,1.0,0.9567970681074932
22931,10,27758103,27841166,139,8,7890,-0.65602,0.74409,RAB18,1.0,0.9567970681074932
55885,12,16691306,16796148,87,18,7755,-0.65612,0.74413,LMO3,1.0,0.9567970681074932
122664,14,21463345,21510334,69,18,7196,-0.65639,0.74421,TPPP2,1.0,0.9567970681074932
2521,16,31156431,31216192,21,3,7221,-0.65643,0.74423,FUS,1.0,0.9567970681074932
253714,6,97580037,97766126,206,10,7217,-0.65668,0.74431,MMS22L,1.0,0.9567970681074932
728763,2,241837287,241915525,150,11,7493,-0.65702,0.74441,LOC728763,1.0,0.9567970681074932
134430,5,110392870,110476200,155,11,7760,-0.65706,0.74443,WDR36,1.0,0.9567970681074932
132112,3,186880274,186929253,80,12,7658,-0.6571,0.74444,RTP1,1.0,0.9567970681074932
197320,16,89249111,89312402,169,12,7385,-0.65739,0.74453,ZNF778,1.0,0.9567970681074932
80763,12,21644256,21694210,118,14,8090,-0.65742,0.74454,SPX,1.0,0.9567970681074932
