GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,symbol,P_bonf,P_fdr
6646,1,179227849,179337815,354,17,8023,-0.98715,0.83821,SOAT1,1.0,0.9496911895654354
6917,8,54869116,54970008,32,1,6951,-0.98727,0.83824,TCEA1,1.0,0.9496911895654354
5270,2,224829765,224939036,236,22,7634,-0.98735,0.83826,SERPINE2,1.0,0.9496911895654354
400073,12,110455401,110540500,75,10,7931,-0.98751,0.8383,C12orf76,1.0,0.9496911895654354
81631,16,87388157,87448380,59,5,6894,-0.98761,0.83833,MAP1LC3B,1.0,0.9496911895654354
219972,11,58965983,59015494,76,5,8141,-0.98842,0.83853,MPEG1,1.0,0.9496911895654354
23396,19,3620179,3735484,154,21,7365,-0.98898,0.83866,PIP5K1C,1.0,0.9496911895654354
3426,4,110651848,110758381,140,10,7595,-0.9891,0.83869,CFI,1.0,0.9496911895654354
11097,7,23186446,23250630,72,3,7879,-0.98921,0.83872,NUPL2,1.0,0.9496911895654354
2056,7,100283423,100331323,54,5,8055,-0.98948,0.83879,EPO,1.0,0.9496911895654354
258010,11,22833598,22886382,115,9,7569,-0.98956,0.8388,SVIP,1.0,0.9496911895654354
4082,6,114143527,114194652,66,10,7752,-0.98958,0.83881,MARCKS,1.0,0.9496911895654354
6231,12,56400686,56448007,39,4,7869,-0.98966,0.83883,RPS26,1.0,0.9496911895654354
2832,20,62727183,62773184,70,9,7713,-0.98971,0.83884,NPBWR2,1.0,0.9496911895654354
10346,11,5675817,5742093,253,23,7695,-0.98972,0.83885,TRIM22,1.0,0.9496911895654354
81628,7,100054142,100111902,56,4,7930,-0.98991,0.83889,TSC22D4,1.0,0.9496911895654354
2787,1,84954006,85007262,106,8,7896,-0.98998,0.83891,GNG5,1.0,0.9496911895654354
10563,4,78397907,78542988,147,19,7554,-0.99015,0.83895,CXCL13,1.0,0.9496911895654354
259308,9,34713050,34764535,81,5,7875,-0.99071,0.83909,FAM205A,1.0,0.9497187413025763
23500,6,39725159,39882653,243,21,7611,-0.99106,0.83917,DAAM2,1.0,0.9497187413025763
658,4,95644128,96089601,909,31,7916,-0.99127,0.83922,BMPR1B,1.0,0.9497187413025763
729475,2,17681851,17736847,34,5,7662,-0.99151,0.83928,RAD51AP2,1.0,0.9497187413025763
9136,3,51957442,52010957,3,2,6942,-0.99154,0.83929,RRP9,1.0,0.9497187413025763
118442,3,51954330,52001520,3,2,6942,-0.99154,0.83929,GPR62,1.0,0.9497187413025763
59285,19,54459403,54525920,47,9,6513,-0.99182,0.83936,CACNG6,1.0,0.9497384179516108
51127,1,228584858,228639583,62,4,7502,-0.99211,0.83943,TRIM17,1.0,0.9497580921341272
162427,17,40721526,40796445,92,4,8034,-0.99284,0.83961,FAM134C,1.0,0.9499022135873652
91368,5,133727756,133782598,45,5,7513,-0.99318,0.83969,CDKN2AIPNL,1.0,0.9499331879425957
5212,2,36888833,37051937,427,40,7446,-0.99356,0.83978,VIT,1.0,0.9499498790651042
345930,6,139082248,139235207,263,25,7749,-0.99369,0.83981,ECT2L,1.0,0.9499498790651042
57645,1,166773681,166833709,129,10,8004,-0.99405,0.8399,POGK,1.0,0.9499921553884711
81543,21,45840393,45888739,51,4,7802,-0.99469,0.84006,LRRC3,1.0,0.9500653827841122
55071,9,77551499,77602802,64,6,7828,-0.99476,0.84007,C9orf40,1.0,0.9500653827841122
10673,13,108886875,108970832,102,18,7320,-0.99529,0.8402,TNFSF13B,1.0,0.9500874107478392
146439,16,3067683,3121950,76,8,6738,-0.99548,0.84025,CCDC64B,1.0,0.9500874107478392
51804,14,61166256,61226039,16,1,8051,-0.99551,0.84026,SIX4,1.0,0.9500874107478392
10127,16,3298380,3361401,59,5,7334,-0.99571,0.8403,ZNF263,1.0,0.9500874107478392
100132386,17,39226641,39272740,149,2,7948,-0.99642,0.84048,KRTAP4-9,1.0,0.9501945140280561
26000,16,30358422,30416522,38,2,7633,-0.9965,0.8405,TBC1D10B,1.0,0.9501945140280561
345,11,116665624,116713787,117,14,7385,-0.99769,0.84079,APOC3,1.0,0.9504628392510489
10107,6,30109722,30163711,1,1,6027,-0.99858,0.841,TRIM10,1.0,0.950467032637239
89870,6,30095968,30150473,1,1,6027,-0.99858,0.841,TRIM15,1.0,0.950467032637239
283600,14,100754679,100806715,43,7,7090,-0.99937,0.84119,SLC25A47,1.0,0.950467032637239
9409,11,45921220,45974674,45,6,7190,-0.99954,0.84123,PEX16,1.0,0.950467032637239
51343,19,3471261,3546755,83,7,6932,-0.99957,0.84124,FZR1,1.0,0.950467032637239
79733,11,19235610,19298202,100,10,7447,-1.0002,0.84139,E2F8,1.0,0.950467032637239
84945,13,108835763,108896603,113,15,7757,-1.0004,0.84143,ABHD13,1.0,0.950467032637239
143496,11,4378493,4424616,122,11,7823,-1.0004,0.84145,OR52B4,1.0,0.950467032637239
7283,17,40726358,40777256,59,3,7981,-1.0005,0.84148,TUBG1,1.0,0.950467032637239
341799,14,21098855,21144850,134,13,7634,-1.0007,0.84151,OR6S1,1.0,0.950467032637239
1770,17,11466748,11883065,666,52,7776,-1.0009,0.84156,DNAH9,1.0,0.950467032637239
1832,6,7506808,7596946,251,25,7742,-1.0011,0.84162,DSP,1.0,0.950467032637239
4973,12,10300899,10359790,169,17,7666,-1.0016,0.84173,OLR1,1.0,0.950467032637239
64756,1,47090711,47169099,99,3,7626,-1.0016,0.84174,ATPAF1,1.0,0.950467032637239
19,9,107533283,107725527,502,60,7531,-1.0017,0.84176,ABCA1,1.0,0.950467032637239
79863,18,77759346,77820652,175,12,7990,-1.002,0.84182,RBFA,1.0,0.950467032637239
81035,18,309355,535729,681,63,7593,-1.0021,0.84184,COLEC12,1.0,0.950467032637239
56704,8,75136935,75268721,208,20,8013,-1.0021,0.84185,JPH1,1.0,0.950467032637239
7324,3,23812384,23943131,195,19,7769,-1.0027,0.84201,UBE2E1,1.0,0.950467032637239
4257,12,16465076,16540123,146,18,7589,-1.0028,0.84202,MGST1,1.0,0.950467032637239
137392,8,94677480,94751481,88,11,7843,-1.003,0.84206,FAM92A1,1.0,0.950467032637239
5067,3,74301719,74698587,637,50,7557,-1.003,0.84208,CNTN3,1.0,0.950467032637239
221481,6,35666567,35726690,94,11,7540,-1.0031,0.84208,ARMC12,1.0,0.950467032637239
51465,6,90026344,90097619,98,16,7798,-1.003,0.84208,UBE2J1,1.0,0.950467032637239
3852,12,52898359,52949328,170,18,7703,-1.0032,0.84211,KRT5,1.0,0.950467032637239
6398,17,80268900,80326921,59,2,7828,-1.004,0.84231,SECTM1,1.0,0.9505994077392061
57578,14,93764565,94184222,543,16,7942,-1.0042,0.84235,UNC79,1.0,0.9505994077392061
100129480,3,12571280,12621963,91,8,7808,-1.0046,0.84247,MKRN2OS,1.0,0.9505994077392061
1101,17,48531853,48582242,79,8,7765,-1.0051,0.84258,CHAD,1.0,0.9505994077392061
89872,1,154258592,154307801,85,11,7855,-1.0054,0.84266,AQP10,1.0,0.9505994077392061
10424,4,129180392,129244984,66,9,7979,-1.0056,0.84271,PGRMC2,1.0,0.9505994077392061
131601,3,127281907,127344602,38,8,7581,-1.0057,0.84272,TPRA1,1.0,0.9505994077392061
127062,1,248331370,248377308,108,5,7121,-1.0058,0.84276,OR2M3,1.0,0.9505994077392061
431707,1,75559119,75637218,89,12,7600,-1.0066,0.84294,LHX8,1.0,0.9505994077392061
150353,22,41245553,41293130,22,4,7410,-1.0071,0.84305,DNAJB7,1.0,0.9505994077392061
23197,5,175840356,175947075,157,14,7685,-1.0073,0.84312,FAF2,1.0,0.9505994077392061
375061,1,231144704,231210995,200,29,7445,-1.0074,0.84312,FAM89A,1.0,0.9505994077392061
29893,17,40714328,40764849,60,3,7949,-1.0074,0.84314,PSMC3IP,1.0,0.9505994077392061
79746,10,11749356,11816065,143,13,7801,-1.0078,0.84322,ECHDC3,1.0,0.9505994077392061
54544,1,152451978,152498481,55,3,7814,-1.008,0.84326,CRCT1,1.0,0.9505994077392061
8925,15,63890817,64161148,449,16,7603,-1.008,0.84327,HERC1,1.0,0.9505994077392061
111,3,122991143,123202924,262,16,7403,-1.0083,0.84335,ADCY5,1.0,0.9505994077392061
10999,9,131067839,131133749,43,5,7382,-1.0089,0.84349,SLC27A4,1.0,0.9505994077392061
192669,1,36361364,36532360,71,3,7017,-1.0092,0.84357,AGO3,1.0,0.9505994077392061
39,6,160147989,160210087,104,6,7669,-1.0095,0.84362,ACAT2,1.0,0.9505994077392061
51330,16,3035313,3082384,36,6,6777,-1.0096,0.84365,TNFRSF12A,1.0,0.9505994077392061
8193,19,38691649,38755317,74,13,7031,-1.0102,0.84379,DPF1,1.0,0.9505994077392061
58472,15,45888346,45993492,299,27,7566,-1.0104,0.84385,SQRDL,1.0,0.9505994077392061
4199,6,83910108,84175938,399,11,7897,-1.0106,0.84391,ME1,1.0,0.9505994077392061
9034,3,46413721,46464488,159,11,7238,-1.0109,0.84397,CCRL2,1.0,0.9505994077392061
2867,19,35904185,35952669,106,19,7478,-1.0112,0.84404,FFAR2,1.0,0.9505994077392061
6147,17,27012000,27061374,28,3,8099,-1.0114,0.84408,RPL23A,1.0,0.9505994077392061
2798,4,68593093,68656804,91,9,8041,-1.012,0.84422,GNRHR,1.0,0.9505994077392061
51179,1,119876399,119946753,96,10,7721,-1.0123,0.84429,HAO2,1.0,0.9505994077392061
51253,1,54630840,54701407,113,18,7629,-1.0124,0.84434,MRPL37,1.0,0.9505994077392061
23205,15,78453187,78562049,245,33,7782,-1.0125,0.84434,ACSBG1,1.0,0.9505994077392061
140686,20,44392847,44455547,120,8,7939,-1.0125,0.84435,WFDC3,1.0,0.9505994077392061
5298,1,151254273,151335191,58,4,7722,-1.0131,0.84448,PI4KB,1.0,0.9505994077392061
407738,3,68005734,68604772,1115,52,7797,-1.0132,0.84451,FAM19A1,1.0,0.9505994077392061
50674,10,71321791,71368210,81,14,7361,-1.0132,0.84452,NEUROG3,1.0,0.9505994077392061
10699,4,47586015,47875395,577,25,7881,-1.0133,0.84455,CORIN,1.0,0.9505994077392061
23329,12,65183352,65284802,56,6,7755,-1.014,0.84472,TBC1D30,1.0,0.9505994077392061
4013,11,123951111,124027619,137,20,7925,-1.0142,0.84475,VWA5A,1.0,0.9505994077392061
148423,1,85705636,85760355,126,17,8046,-1.0144,0.84481,C1orf52,1.0,0.9505994077392061
22846,14,77193235,77259363,144,18,7567,-1.0145,0.84484,VASH1,1.0,0.9505994077392061
378884,6,18110718,18157851,77,11,7736,-1.0147,0.84487,NHLRC1,1.0,0.9505994077392061
3938,2,136535415,136629750,118,6,7318,-1.015,0.84495,LCT,1.0,0.9505994077392061
60528,17,12884929,12956381,204,10,7828,-1.0153,0.84502,ELAC2,1.0,0.9505994077392061
51635,14,60601496,60668034,104,4,7894,-1.0155,0.84508,DHRS7,1.0,0.9505994077392061
84893,10,5896535,5989558,225,14,7973,-1.0156,0.84509,FBXO18,1.0,0.9505994077392061
57466,21,33033313,33139431,95,14,7371,-1.0156,0.8451,SCAF4,1.0,0.9505994077392061
27068,4,106280234,106430227,359,14,8027,-1.016,0.84518,PPA2,1.0,0.9505994077392061
84647,10,74684519,74749590,21,4,6692,-1.0163,0.84525,PLA2G12B,1.0,0.9505994077392061
9813,1,47130831,47219792,134,7,7337,-1.0165,0.8453,EFCAB14,1.0,0.9505994077392061
117143,1,166815747,166880654,96,7,7997,-1.0166,0.84532,TADA1,1.0,0.9505994077392061
931,11,60188251,60248225,110,11,7921,-1.0166,0.84532,MS4A1,1.0,0.9505994077392061
1551,7,99292660,99367853,74,2,7127,-1.0167,0.84535,CYP3A7,1.0,0.9505994077392061
375057,1,226701501,226806915,190,26,7792,-1.017,0.84541,C1orf95,1.0,0.9505994077392061
55854,2,187315885,187384088,99,7,7991,-1.0171,0.84544,ZC3H15,1.0,0.9505994077392061
57716,19,40889671,40954279,68,9,7010,-1.0172,0.84547,PRX,1.0,0.9505994077392061
9469,10,73689120,73783322,230,19,7737,-1.0174,0.84552,CHST3,1.0,0.9505994077392061
51816,22,17649681,17737744,212,29,7222,-1.0174,0.84552,CECR1,1.0,0.9505994077392061
5229,5,114536527,114634123,130,12,7752,-1.0175,0.84555,PGGT1B,1.0,0.9505994077392061
27342,7,66112151,66286451,284,11,7983,-1.0176,0.84556,RABGEF1,1.0,0.9505994077392061
7026,15,96834157,96893492,54,7,7254,-1.0177,0.84559,NR2F2,1.0,0.9505994077392061
64599,7,100267130,100321870,62,5,8119,-1.0178,0.8456,GIGYF1,1.0,0.9505994077392061
646486,8,82427216,82481056,70,10,7498,-1.0177,0.8456,FABP12,1.0,0.9505994077392061
6299,16,51159886,51220183,56,8,7186,-1.0179,0.84563,SALL1,1.0,0.9505994077392061
63917,7,151687774,151829427,33,4,7087,-1.0179,0.84564,GALNT11,1.0,0.9505994077392061
253769,6,169847303,170137159,491,20,7462,-1.0182,0.8457,WDR27,1.0,0.9505994077392061
51130,2,53887117,54049146,320,16,7994,-1.0186,0.84579,ASB3,1.0,0.9505994077392061
10561,1,79080477,79139763,75,11,7880,-1.0192,0.84595,IFI44,1.0,0.9505994077392061
23338,5,133825003,133928918,190,24,7711,-1.0193,0.84597,JADE2,1.0,0.9505994077392061
84851,5,180673373,180723161,27,2,7157,-1.0193,0.84598,TRIM52,1.0,0.9505994077392061
166348,3,127599075,127716514,172,18,7779,-1.0194,0.846,KBTBD12,1.0,0.9505994077392061
9712,10,11492509,11688679,360,18,7799,-1.0195,0.84602,USP6NL,1.0,0.9505994077392061
51207,10,76844190,76903976,103,10,7759,-1.0203,0.8462,DUSP13,1.0,0.9505994077392061
374286,17,15481977,15558018,13,2,7423,-1.0206,0.84627,CDRT1,1.0,0.9505994077392061
170679,6,31047608,31117869,211,24,7010,-1.0208,0.84632,PSORS1C1,1.0,0.9505994077392061
29113,6,31069000,31115332,211,24,7010,-1.0208,0.84632,C6orf15,1.0,0.9505994077392061
1041,6,31072865,31123252,211,24,7010,-1.0208,0.84632,CDSN,1.0,0.9505994077392061
117247,6,111373728,111554608,210,16,7880,-1.0208,0.84634,SLC16A10,1.0,0.9505994077392061
386684,21,46064130,46109576,263,11,7792,-1.0211,0.84639,KRTAP12-4,1.0,0.9505994077392061
443,17,3342404,3412700,169,12,7656,-1.0212,0.84642,ASPA,1.0,0.9505994077392061
9666,3,108273337,108423693,158,11,8037,-1.0213,0.84644,DZIP3,1.0,0.9505994077392061
79098,1,207181866,207243555,63,6,8063,-1.0218,0.84657,C1orf116,1.0,0.9506862606531882
29968,9,80876991,80955009,169,19,7787,-1.0232,0.84689,PSAT1,1.0,0.9509864568300572
1307,1,32107848,32204768,95,11,7428,-1.0236,0.847,COL16A1,1.0,0.9510357542594204
170825,4,54931248,54978122,55,7,7784,-1.024,0.84707,GSX2,1.0,0.9510357542594204
1160,5,80493605,80572217,121,11,7917,-1.0241,0.8471,CKMT2,1.0,0.9510357542594204
6202,1,45206213,45254427,57,4,8055,-1.0243,0.84715,RPS8,1.0,0.9510357542594204
284415,19,54534079,54602207,92,14,6657,-1.0246,0.84721,VSTM1,1.0,0.9510357542594204
10692,4,110714150,110775863,84,6,7576,-1.0247,0.84725,RRH,1.0,0.9510357542594204
1717,11,71135457,71194477,96,2,7538,-1.0261,0.84757,DHCR7,1.0,0.9512347259296046
148,8,26595667,26762003,475,53,7728,-1.0261,0.84757,ADRA1A,1.0,0.9512347259296046
54908,5,168975638,169041782,142,7,7802,-1.0264,0.84764,SPDL1,1.0,0.9512347259296046
5440,8,101127839,101176230,54,4,8101,-1.0267,0.84771,POLR2K,1.0,0.9512347259296046
153218,5,147613423,147675773,66,1,6193,-1.0272,0.84784,SPINK13,1.0,0.9512347259296046
55316,17,48521190,48573336,84,8,7861,-1.0277,0.84796,RSAD1,1.0,0.9512347259296046
55252,2,25952253,26136312,221,8,7709,-1.028,0.84804,ASXL2,1.0,0.9512347259296046
117532,20,2482253,2632494,487,30,7839,-1.0281,0.84806,TMC2,1.0,0.9512347259296046
11119,6,26367465,26425444,218,15,7568,-1.0284,0.84811,BTN3A1,1.0,0.9512347259296046
728635,14,24441218,24530586,13,3,6990,-1.0286,0.84816,DHRS4L1,1.0,0.9512347259296046
55112,7,158614269,158748883,268,13,7647,-1.0295,0.84837,WDR60,1.0,0.9512347259296046
563,7,99554350,99608735,77,9,7825,-1.0297,0.84842,AZGP1,1.0,0.9512347259296046
151531,2,158698213,159002666,519,36,7592,-1.0298,0.84845,UPP2,1.0,0.9512347259296046
91748,14,74171825,74291988,218,33,7416,-1.0299,0.84847,ELMSAN1,1.0,0.9512347259296046
116461,1,183985811,184053346,94,11,7857,-1.0299,0.84847,TSEN15,1.0,0.9512347259296046
10423,16,29859678,29909801,23,3,7484,-1.0303,0.84855,CDIPT,1.0,0.9512347259296046
56888,2,85163231,85296595,96,6,7553,-1.0303,0.84856,KCMF1,1.0,0.9512347259296046
6280,1,153295330,153343503,149,9,8104,-1.0305,0.8486,S100A9,1.0,0.9512347259296046
4216,6,161377816,161548417,320,21,7913,-1.0308,0.84868,MAP3K4,1.0,0.9512347259296046
29899,1,109382972,109483044,233,14,7970,-1.0309,0.84871,GPSM2,1.0,0.9512347259296046
340146,6,137208402,137256777,52,3,7829,-1.031,0.84873,SLC35D3,1.0,0.9512347259296046
387263,6,170067238,170116402,60,6,7244,-1.0312,0.84878,C6orf120,1.0,0.9512347259296046
59340,18,22005593,22069921,135,17,8031,-1.0313,0.84881,HRH4,1.0,0.9512347259296046
2286,11,63973413,64021607,61,8,7958,-1.0314,0.84882,FKBP2,1.0,0.9512347259296046
11149,6,105534697,105620049,140,8,7549,-1.0314,0.84883,BVES,1.0,0.9512347259296046
55008,4,89264838,89374249,61,11,6807,-1.0315,0.84884,HERC6,1.0,0.9512347259296046
55753,10,50932687,51005425,98,6,7914,-1.0315,0.84885,OGDHL,1.0,0.9512347259296046
51493,22,32773562,32843274,182,26,7824,-1.032,0.84896,RTCB,1.0,0.9512786693973809
101928793,5,1046871,1093698,51,5,7068,-1.0324,0.84906,LOC101928793,1.0,0.9512786693973809
353189,5,101559690,101667253,314,17,8006,-1.0325,0.84908,SLCO4C1,1.0,0.9512786693973809
55356,1,116484119,116622675,136,11,7688,-1.0326,0.8491,SLC22A15,1.0,0.9512786693973809
101060024,5,133407530,133452801,104,12,7769,-1.033,0.84919,LOC101060024,1.0,0.9513204592280005
54511,6,55289171,55479012,570,22,7911,-1.0335,0.84932,HMGCLL1,1.0,0.9513922068283028
5260,7,56137616,56195780,129,12,7874,-1.0339,0.8494,PHKG1,1.0,0.9513922068283028
1757,9,136518682,136640077,255,27,7246,-1.0348,0.84962,SARDH,1.0,0.9513922068283028
54551,15,23878696,23927993,77,5,7501,-1.035,0.84967,MAGEL2,1.0,0.9513922068283028
283130,11,65132663,65186172,29,5,7212,-1.0351,0.84968,SLC25A45,1.0,0.9513922068283028
116519,11,116650086,116698136,103,14,7642,-1.0353,0.84972,APOA5,1.0,0.9513922068283028
8578,17,1527152,1584083,65,8,7748,-1.0353,0.84974,SCARF1,1.0,0.9513922068283028
155061,7,149159884,149229928,65,6,7676,-1.036,0.84989,ZNF746,1.0,0.9513922068283028
401027,2,197659139,197710000,38,4,7588,-1.0363,0.84997,C2orf66,1.0,0.9513922068283028
6289,11,18249780,18305221,93,15,7176,-1.0365,0.85003,SAA2,1.0,0.9513922068283028
22925,2,160778523,160954126,384,21,7692,-1.037,0.85012,PLA2R1,1.0,0.9513922068283028
25898,4,76394247,76474884,118,9,8002,-1.0371,0.85016,RCHY1,1.0,0.9513922068283028
83638,11,65674281,65721531,24,2,7801,-1.0374,0.85022,C11orf68,1.0,0.9513922068283028
399694,15,49105934,49290641,271,33,7719,-1.038,0.85038,SHC4,1.0,0.9513922068283028
8577,9,103200520,103349918,187,9,7983,-1.0386,0.8505,TMEFF1,1.0,0.9513922068283028
4775,16,68083654,68273162,154,3,7874,-1.0387,0.85053,NFATC3,1.0,0.9513922068283028
23475,16,29655334,29719324,66,9,6815,-1.0387,0.85053,QPRT,1.0,0.9513922068283028
222545,6,117103248,117185256,126,11,7931,-1.0388,0.85055,GPRC6A,1.0,0.9513922068283028
256329,11,544850,595779,136,14,7381,-1.0389,0.85058,LMNTD2,1.0,0.9513922068283028
284390,19,12040796,12101214,59,2,7590,-1.0391,0.85062,ZNF763,1.0,0.9513922068283028
23404,9,133534158,133590452,50,8,6978,-1.0391,0.85063,EXOSC2,1.0,0.9513922068283028
79370,12,12188873,12262629,243,38,7460,-1.0392,0.85065,BCL2L14,1.0,0.9513922068283028
85363,11,5666740,5741339,276,24,7651,-1.0395,0.85073,TRIM5,1.0,0.9513922068283028
3455,21,34567231,34646831,210,17,7969,-1.0399,0.85081,IFNAR2,1.0,0.9513922068283028
126006,19,7686501,7736282,59,4,7734,-1.04,0.85083,PCP2,1.0,0.9513922068283028
10768,1,110492387,110576364,43,8,7472,-1.0405,0.85095,AHCYL1,1.0,0.9513922068283028
257202,6,28461073,28518570,27,5,7564,-1.0407,0.85099,GPX6,1.0,0.9513922068283028
4437,5,79915467,80182634,695,19,8029,-1.0408,0.85101,MSH3,1.0,0.9513922068283028
4548,1,236923581,237077281,242,12,7751,-1.041,0.85106,MTR,1.0,0.9513922068283028
26290,12,4794752,4891892,201,13,8015,-1.041,0.85107,GALNT8,1.0,0.9513922068283028
5746,2,209189569,209369231,191,14,7973,-1.0413,0.85112,PTH2R,1.0,0.9513922068283028
375616,7,128506919,128585773,79,15,6929,-1.0413,0.85113,KCP,1.0,0.9513922068283028
27302,2,69082613,69133649,80,8,7624,-1.0415,0.85118,BMP10,1.0,0.9513922068283028
57661,11,541226,622222,214,16,7506,-1.0419,0.85128,PHRF1,1.0,0.9513922068283028
25938,14,31750994,31924788,168,10,7638,-1.0421,0.85132,HEATR5A,1.0,0.9513922068283028
10400,17,17398877,17530434,253,14,7400,-1.0422,0.85134,PEMT,1.0,0.9513922068283028
83903,17,3592197,3639993,131,6,7457,-1.0422,0.85134,GSG2,1.0,0.9513922068283028
117159,12,55028375,55077277,122,15,7846,-1.0423,0.85135,DCD,1.0,0.9513922068283028
1825,18,28560052,28657781,197,21,7593,-1.0424,0.85138,DSC3,1.0,0.9513922068283028
11065,20,44406255,44455596,101,7,7952,-1.0424,0.85138,UBE2C,1.0,0.9513922068283028
56938,12,27450787,27588746,263,22,7870,-1.0428,0.85148,ARNTL2,1.0,0.9513922068283028
10248,7,100268676,100315123,53,5,8107,-1.0433,0.85161,POP7,1.0,0.9513922068283028
100131017,7,6641953,6707910,109,14,7234,-1.0434,0.85162,ZNF316,1.0,0.9513922068283028
54431,2,183545768,183654752,91,2,7655,-1.0434,0.85163,DNAJC10,1.0,0.9513922068283028
57799,16,604357,689273,163,6,7596,-1.0442,0.85181,RAB40C,1.0,0.9513922068283028
4116,1,53682564,53739282,58,4,7950,-1.0447,0.85191,MAGOH,1.0,0.9513922068283028
29895,16,30351123,30399310,30,2,7742,-1.0447,0.85193,MYLPF,1.0,0.9513922068283028
55500,12,22743076,22853608,135,9,7488,-1.0448,0.85195,ETNK1,1.0,0.9513922068283028
5520,8,26114007,26240196,205,25,7578,-1.0448,0.85195,PPP2R2A,1.0,0.9513922068283028
284615,1,145435508,145485647,15,3,6989,-1.045,0.85198,ANKRD34A,1.0,0.9513922068283028
6138,3,23923295,23975187,82,8,7957,-1.045,0.852,RPL15,1.0,0.9513922068283028
51100,1,87135253,87223867,115,13,7590,-1.0453,0.85205,SH3GLB1,1.0,0.9513922068283028
51256,6,13295183,13363787,217,14,7861,-1.0453,0.85207,TBC1D7,1.0,0.9513922068283028
55187,1,12255101,12582099,90,13,7089,-1.0455,0.8521,VPS13D,1.0,0.9513922068283028
9564,16,75252928,75336951,197,20,7708,-1.0459,0.8522,BCAR1,1.0,0.951445012060115
8383,17,3083915,3129844,155,12,7832,-1.0468,0.85241,OR1A1,1.0,0.9515729293179148
258,4,71422975,71483005,92,11,7361,-1.0468,0.85242,AMBN,1.0,0.9515729293179148
153222,5,172448355,172576291,216,15,7791,-1.0475,0.85256,CREBRF,1.0,0.9516703635913926
29896,7,23534399,23606656,126,13,7961,-1.0493,0.85297,TRA2A,1.0,0.9518256352636129
79577,1,193056088,193233945,113,3,7922,-1.0499,0.85312,CDC73,1.0,0.9518256352636129
92421,8,82609688,82681750,102,16,7763,-1.0499,0.85313,CHMP4C,1.0,0.9518256352636129
283463,12,40756677,40974632,714,31,8025,-1.05,0.85313,MUC19,1.0,0.9518256352636129
222,11,67419633,67483685,80,8,7677,-1.0501,0.85317,ALDH3B2,1.0,0.9518256352636129
3239,2,176922532,176970666,75,12,7453,-1.0506,0.85328,HOXD13,1.0,0.9518256352636129
8496,12,27642045,27858497,481,40,7685,-1.0507,0.8533,PPFIBP1,1.0,0.9518256352636129
11066,12,123907191,123960941,1,1,6327,-1.0507,0.8533,SNRNP35,1.0,0.9518256352636129
202243,5,68566519,68663623,136,7,7969,-1.0511,0.85338,CCDC125,1.0,0.9518256352636129
4171,3,127282200,127351279,41,8,7641,-1.0511,0.85339,MCM2,1.0,0.9518256352636129
9480,18,55067917,55168530,159,17,7482,-1.0515,0.85349,ONECUT2,1.0,0.9518256352636129
85446,14,23980064,24060199,45,9,7474,-1.0516,0.8535,ZFHX2,1.0,0.9518256352636129
7423,11,63967056,64016736,61,8,7990,-1.0517,0.85354,VEGFB,1.0,0.9518256352636129
10867,12,3151521,3405730,753,67,7602,-1.0518,0.85356,TSPAN9,1.0,0.9518256352636129
255374,7,99689317,99736121,38,5,7916,-1.0519,0.85359,MBLAC1,1.0,0.9518256352636129
27297,7,65544805,65629555,138,7,7715,-1.052,0.85361,CRCP,1.0,0.9518256352636129
197407,16,30354633,30421429,40,2,7633,-1.0521,0.85362,ZNF48,1.0,0.9518256352636129
729330,8,133026467,133106627,160,17,7931,-1.0528,0.85379,OC90,1.0,0.9518256352636129
7106,11,807824,877116,81,5,7064,-1.0529,0.85381,TSPAN4,1.0,0.9518256352636129
402135,3,98181525,98227475,66,10,7944,-1.0534,0.85392,OR5K2,1.0,0.9518256352636129
342371,16,71844894,71901236,83,9,7757,-1.0535,0.85395,ATXN1L,1.0,0.9518256352636129
122553,14,39607015,39674634,145,16,7831,-1.0536,0.85396,TRAPPC6B,1.0,0.9518256352636129
55504,13,24109509,24260244,382,28,7943,-1.0536,0.85398,TNFRSF19,1.0,0.9518256352636129
170371,10,50353890,50431640,148,17,7854,-1.0538,0.85402,C10orf128,1.0,0.9518256352636129
344838,3,142670073,142717818,59,8,7191,-1.0539,0.85405,PAQR9,1.0,0.9518256352636129
125965,19,55851070,55901182,54,11,6633,-1.054,0.85407,COX6B2,1.0,0.9518256352636129
10717,1,114427370,114482741,64,10,7903,-1.0548,0.85423,AP4B1,1.0,0.9519410935571464
26286,22,43182530,43288408,175,5,7784,-1.0553,0.85437,ARFGAP3,1.0,0.9519410935571464
150297,22,32534993,32590510,175,13,7847,-1.0554,0.85438,C22orf42,1.0,0.9519410935571464
22915,4,90781003,90885780,143,13,8002,-1.0557,0.85445,MMRN1,1.0,0.9519410935571464
4343,1,113182048,113253368,83,8,7882,-1.0558,0.85447,MOV10,1.0,0.9519410935571464
4331,14,61166459,61445398,80,6,7677,-1.0559,0.85449,MNAT1,1.0,0.9519410935571464
3675,17,48098340,48177849,125,16,7281,-1.0567,0.85468,ITGA3,1.0,0.9520940055538415
245812,7,99682265,99733131,34,5,7878,-1.0576,0.85488,CNPY4,1.0,0.9522580377637913
26,7,150489336,150568379,289,20,7729,-1.0582,0.85501,AOC1,1.0,0.9523387370498274
4289,7,130759855,131191398,716,65,7684,-1.0587,0.85514,MKLN1,1.0,0.9523387370498274
51166,4,170971373,171047823,134,12,7839,-1.059,0.8552,AADAT,1.0,0.9523387370498274
